t,Bus_Bus_1_va,Bus_Bus_1_vb,Bus_Bus_1_vc,Bus_Bus_2_va,Bus_Bus_2_vb,Bus_Bus_2_vc,SynchronousMachine_machine_1_omega,SynchronousMachine_machine_1_te,SynchronousMachine_machine_1_ia,SynchronousMachine_machine_1_p,LineLumped_line_1_2_i12a
7.8549999999999998e-01,1.9151831384188708e+05,8.2120008796451235e+04,-2.7364489250569785e+05,2.0463214280538485e+05,6.3265826160817574e+04,-2.7012407987972168e+05,1.0000069388203576e+00,4.8616850970374548e-01,3.1379150131022442e+02,2.4141698732231051e+08,3.6314692998217907e+02
7.8600000000000003e-01,1.4951359871770974e+05,1.3128772881457894e+05,-2.8089654015933548e+05,1.6544379916298020e+05,1.1364925670497197e+05,-2.8148038493866194e+05,1.0000063466609856e+00,4.8985066537271743e-01,2.2244710239225893e+02,2.4365888773784879e+08,2.7796031339177250e+02
7.8649999999999998e-01,1.0218556750499537e+05,1.7583831573960846e+05,-2.7820481947899406e+05,1.2037318481565293e+05,1.6004328833912444e+05,-2.8288137663263857e+05,1.0000055524515259e+00,4.9207837744639360e-01,1.2314935434189937e+02,2.4530349242801499e+08,1.8286673827416121e+02
7.8700000000000003e-01,5.1203012293555199e+04,2.1418290766417081e+05,-2.6564660567148490e+05,7.1004959374639322e+04,2.0079684489167872e+05,-2.7425762527231732e+05,1.0000046664631070e+00,4.9253490560567376e-01,1.9414970576691950e+01,2.4611869266463730e+08,8.1222287608262278e+01
7.8749999999999998e-01,-1.6255751052193255e+03,2.4494527341172282e+05,-2.4365133493473890e+05,1.9086610684523788e+04,2.3445143368354667e+05,-2.5589805678537861e+05,1.0000038122479162e+00,4.9114887581261574e-01,-8.5059496984869057e+01,2.4598584595115349e+08,-2.3363110026962129e+01
7.8800000000000003e-01,-5.4415713875915368e+04,2.6701584729780082e+05,-2.1299089847893221e+05,-3.3534374289675805e+04,2.5979200580438098e+05,-2.2843792581220105e+05,1.0000031093081103e+00,4.8811040420310364e-01,-1.8653416698355082e+02,2.4491986614752311e+08,-1.2715527499332460e+02
7.8849999999999998e-01,-1.0527884483949060e+05,2.7959670387830504e+05,-1.7475387813588386e+05,-8.4976067039427391e+04,2.7590320483454800e+05,-1.9284969959605351e+05,1.0000026561110777e+00,4.8384544817922187e-01,-2.8137103309024172e+02,2.4306790276799595e+08,-2.2643665543247113e+02
7.8900000000000003e-01,-1.5239351298046450e+05,2.8223697482336155e+05,-1.3030869238409286e+05,-1.3339602393052855e+05,2.8220353253019188e+05,-1.5040326984669419e+05,1.0000025158818688e+00,4.7895763997169394e-01,-3.6617643924112537e+02,2.4069232870871174e+08,-3.1765135462720076e+02
7.8949999999999998e-01,-1.9407780864901366e+05,2.7484795685649541e+05,-8.1247818840740627e+04,-1.7706210573406072e+05,2.7847136856724124e+05,-1.0262081293281540e+05,1.0000027075477413e+00,4.7413916522951771e-01,-4.3793223925341880e+02,2.3812974764389217e+08,-3.9754357487560463e+02
7.9000000000000004e-01,-2.2885148702714965e+05,2.5770680166049569e+05,-2.9327871143926532e+04,-2.1441974406886334e+05,2.6485084934203379e+05,-5.1215024739688473e+04,1.0000032030111774e+00,4.7007226977519961e-01,-4.9410702614546199e+02,2.3574437855546799e+08,-4.6328035681489860e+02
7.9049999999999998e-01,-2.5549080637923695e+05,2.3144021003328930e+05,2.3599898110418966e+04,-2.4414892544802869e+05,2.4184424009715702e+05,1.9761554123667843e+03,1.0000039312751927e+00,4.6732937146609876e-01,-5.3274227240519394e+02,2.3387335132811797e+08,-5.1255302747335895e+02
7.9100000000000004e-01,-2.7306812202746794e+05,1.9699745171956185e+05,7.5657953860206064e+04,-2.6521024053131451e+05,2.1028698896206429e+05,5.5061201861630172e+04,1.0000047887115961e+00,4.6629253267375609e-01,-5.5251184021955851e+02,2.3277880272702229e+08,-5.4365229077152583e+02
7.9149999999999998e-01,-2.8098061285952694e+05,1.5560969055353908e+05,1.2501028682729289e+05,-2.7687696844645025e+05,1.7131236444068648e+05,1.0616326290381495e+05,1.0000056538820519e+00,4.6710123313055846e-01,-5.5275517452922418e+02,2.3261115027172315e+08,-5.5551739213410417e+02
7.9200000000000004e-01,-2.7896455428931070e+05,1.0874400271409629e+05,1.6992451878761925e+05,-2.7875495087027963e+05,1.2630603236834781e+05,1.5348611162819361e+05,1.0000064046820518e+00,4.6963621793388849e-01,-5.3348874145709885e+02,2.3338977960679060e+08,-5.4776075822506573e+02
7.9249999999999998e-01,-2.6710032971885352e+05,5.8050377353933305e+04,2.0882833512806427e+05,-2.7079041541694693e+05,7.6855937680349569e+04,1.9537274360840736e+05,1.0000069353426051e+00,4.7353941266891403e-01,-4.9539755190439644e+02,2.3500274460194930e+08,-5.2067181407535543e+02
7.9300000000000004e-01,-2.4580623654670312e+05,5.3072994147334075e+03,2.4035945332754852e+05,-2.5326820458528973e+05,2.4697877550535952e+04,2.3035843772742158e+05,1.0000071709993479e+00,4.7826510998028027e-01,-4.3981079151437120e+02,2.3722366031107789e+08,-4.7520241081859723e+02
7.9349999999999998e-01,-2.1582498606325794e+05,-4.7636554693628219e+04,2.6340884185543586e+05,-2.2680079811341685e+05,-2.8340769465095422e+04,2.5721645186965552e+05,1.0000070779199370e+00,4.8315544245822523e-01,-3.6866071876031367e+02,2.3974362316240457e+08,-4.1293570535138770e+02
7.9400000000000004e-01,-1.7820039286502521e+05,-9.8921155699217285e+04,2.7715785484752862e+05,-1.9230938364774539e+05,-8.0399693794536201e+04,2.7499793598051654e+05,1.0000066681343061e+00,4.8752937001368096e-01,-2.8442575178319379e+02,2.4221270060738394e+08,-3.3603858950952701e+02
7.9449999999999998e-01,-1.3424653597489677e+05,-1.4673681244978361e+05,2.8110757623408915e+05,-1.5099605846227147e+05,-1.2964579092353012e+05,2.8306454484974063e+05,1.0000059978426699e+00,4.9077547950057016e-01,-1.9005519640683707e+02,2.4428717454770014e+08,-2.4719667242262943e+02
7.9500000000000004e-01,-8.5506345232975844e+04,-1.8938537965779859e+05,2.7510010366552178e+05,-1.0430723198083752e+05,-1.7433445485807589e+05,2.8111325970922486e+05,1.0000051597876440e+00,4.9243626170158367e-01,-8.8875851530633625e+01,2.4567580580337447e+08,-1.4953078135338146e+02
7.9549999999999998e-01,-3.3702321774034623e+04,-2.2534302184049116e+05,2.5933077498650752e+05,-5.3888349105194204e+04,-2.1287224211793783e+05,2.6919402308322978e+05,1.0000042705047678e+00,4.9227345294643127e-01,1.5521195001501839e+01,2.4618202965251109e+08,-4.6495922110271756e+01
7.9600000000000004e-01,1.9324676986241393e+04,-2.5331586504590517e+05,2.3434399547481447e+05,-1.5272154444773857e+03,-2.4387595773732159e+05,2.4771236938358331e+05,1.0000034541645686e+00,4.9030295149476766e-01,1.1940889274339236e+02,2.4572942411952466e+08,5.8242346754697671e+01
7.9649999999999999e-01,7.1680291798339356e+04,-2.7229470755261381e+05,2.0102190594969282e+05,5.0909232115569692e+04,-2.6622517939223466e+05,2.1741858726047285e+05,1.0000028250415924e+00,4.8679780260492811e-01,2.1906563586733483e+02,2.4437885638958782e+08,1.6093845372256717e+02
7.9700000000000004e-01,1.2149061183172656e+05,-2.8159353166358848e+05,1.6055053057245028e+05,1.0154418328664241e+05,-2.7911254149464512e+05,1.7938912190365230e+05,1.0000024712303945e+00,4.8225186325580183e-01,3.1091884959713781e+02,2.4231854457015345e+08,2.5791348761416361e+02
7.9749999999999999e-01,1.6697284520497944e+05,-2.8088169338817953e+05,1.1438013024309823e+05,1.4856413649184149e+05,-2.8207444174458430e+05,1.3498368693596337e+05,1.0000024418902278e+00,4.7730855641611325e-01,3.9168689726337902e+02,2.3984079442822319e+08,3.4569627589360101e+02
7.9800000000000004e-01,2.0650589665889560e+05,-2.7019259257072757e+05,6.4164598421564406e+04,1.9028915725948554e+05,-2.7501135921959125e+05,8.5795264319332608e+04,1.0000027402407119e+00,4.7266838696606794e-01,4.5850219983494310e+02,2.3729705889975530e+08,4.2115974780519872e+02
7.9849999999999999e-01,2.3868952631738863e+05,-2.4992269826069742e+05,1.1700275440761576e+04,2.2523700450041133e+05,-2.5818849014438118e+05,3.3585837375639574e+04,1.0000033230910899e+00,4.6898726657451262e-01,5.0901655811746889e+02,2.3504850424738848e+08,4.8163535163037665e+02
7.9900000000000004e-01,2.6239496864354925e+05,-2.2080971190585251e+05,-4.1145514112968391e+04,2.5217681847775346e+05,-2.3222261561816611e+05,-1.9780796921982768e+04,1.0000041071599450e+00,4.6678198453800462e-01,5.4147661325612125e+02,2.3341216139459300e+08,5.2500752217303511e+02
7.9949999999999999e-01,2.7680033657304035e+05,-1.8390196078402459e+05,-9.2501533993615929e+04,2.7017047427516175e+05,-1.9805292749477597e+05,-7.2410579685927471e+04,1.0000049810688751e+00,4.6635776946716095e-01,5.5477598225720953e+02,2.3261617767782900e+08,5.4977875251220337e+02
8.0000000000000004e-01,2.8141460340969026e+05,-1.4051445270212952e+05,-1.4055979656920012e+05,2.7860010903880117e+05,-1.5690195167814119e+05,-1.2244626625136242e+05,1.0000058211981104e+00,4.6776810983412970e-01,5.4847963240212732e+02,2.3276850274832970e+08,5.5511053958298794e+02
8.0049999999999999e-01,2.7608943974432466e+05,-9.2181750720199940e+04,-1.8363548681800495e+05,2.7718515773528343e+05,-1.1022900850470242e+05,-1.6813195148715581e+05,1.0000065090259693e+00,4.7081034126515531e-01,5.2282928953854787e+02,2.3384445667153367e+08,5.4084368088888459e+02
8.0100000000000005e-01,2.6101830970432941e+05,-4.0602604422625234e+04,-2.2022073974615219e+05,2.6598713208989293e+05,-5.9678038903968962e+04,-2.0787028508686280e+05,1.0000069477294073e+00,4.7505535258310344e-01,4.7872601860688167e+02,2.3568990567244881e+08,5.0748987811644309e+02
8.0149999999999999e-01,2.3673027994159565e+05,1.2414483661781156e+04,-2.4903381637188411e+05,2.4539853140027478e+05,-7.0204347128416011e+03,-2.4026934078287822e+05,1.0000070752701040e+00,4.7991178589983557e-01,4.1770675125437390e+02,2.3804792477971232e+08,4.5621338305237288e+02
8.0200000000000005e-01,2.0407012555959873e+05,6.5010829825308385e+04,-2.6905783100814052e+05,2.1613897408382079e+05,4.5898259624642815e+04,-2.6419193663770042e+05,1.0000068729889318e+00,4.8470364213877165e-01,3.4189282323931144e+02,2.4058997116516405e+08,3.8880062472485065e+02
8.0249999999999999e-01,1.6417716260152945e+05,1.1533566275891689e+05,-2.7957870979771396e+05,1.7922622596065569e+05,9.7220094510424547e+04,-2.7878900826350698e+05,1.0000063680888607e+00,4.8876361600821244e-01,2.5393025176184682e+02,2.4296417693924755e+08,3.0759871003808348e+02
8.0300000000000005e-01,1.1844588891488881e+05,1.6161006801472895e+05,-2.8020881843847811e+05,1.3594922808210735e+05,1.4513444184306765e+05,-2.8353225556022249e+05,1.0000056300843700e+00,4.9152217237316609e-01,1.5690418583223101e+02,2.4483841166806307e+08,2.1544956606609858e+02
8.0349999999999999e-01,6.8485767781248884e+04,2.0218692198436739e+05,-2.7090771166313719e+05,8.7825676016415338e+04,1.8794053513097562e+05,-2.7823478036437632e+05,1.0000047612835286e+00,4.9258904917252816e-01,5.4243663854867009e+01,2.4594920610358769e+08,1.1559652575127683e+02
8.0400000000000005e-01,1.6065180198512071e+04,2.3561296078105998e+05,-2.5198726059950393e+05,3.6555229980483135e+04,2.2410798042182095e+05,-2.6306467030237766e+05,1.0000038826961215e+00,4.9180823136336671e-01,-5.0400619688507078e+01,2.4613707835490054e+08,1.1579484700294966e+01
8.0449999999999999e-01,-3.6948852341428130e+04,2.6068390733994110e+05,-2.2410761064396522e+05,-1.6040598992689631e+04,2.5233563759619067e+05,-2.3854422245887059e+05,1.0000031171125638e+00,4.8928389407203943e-01,-1.5328659821440399e+02,2.4537173799873909e+08,-9.2893831643778569e+01
8.0500000000000005e-01,-8.8661115384222547e+04,2.7649435647881089e+05,-1.8825581266135722e+05,-6.8083218489147883e+04,2.7160351601430040e+05,-2.0553687708907024e+05,1.0000025717324368e+00,4.8536824030087122e-01,-2.5072698370312722e+02,2.4375790251902211e+08,-1.9408378493201241e+02
8.0549999999999999e-01,-1.3721979280331515e+05,2.8247453912331827e+05,-1.4571213452359807e+05,-1.1770923829840108e+05,2.8121543464771181e+05,-1.6521784201407747e+05,1.0000023228272164e+00,4.8061363728263157e-01,-3.3923083899692466e+02,2.4152230809521621e+08,-2.8836540355827100e+02
8.0600000000000005e-01,-1.8088895424779438e+05,2.7841428409407428e+05,-9.8000733408194821e+04,-1.6314192175768939e+05,2.8082794371910358e+05,-1.1903113100740124e+05,1.0000024047342402e+00,4.7569368200069689e-01,-4.1564188326474607e+02,2.3898190209202725e+08,-3.7236783285328482e+02
8.0649999999999999e-01,-2.1811468360356867e+05,2.6446945116017835e+05,-4.6830993031227110e+04,-2.0276068971170386e+05,2.7046355490903219e+05,-6.8633153470206598e+04,1.0000028049099008e+00,4.7130540095931434e-01,-4.7725510717532126e+02,2.3649758411023808e+08,-4.4310511275845050e+02
8.0700000000000005e-01,-2.4758252032252544e+05,2.4115303478175800e+05,5.9697176998418145e+03,-2.3516159511039330e+05,2.5050715624423177e+05,-1.5827880026683315e+04,1.0000034657885040e+00,4.6806811554414374e-01,-5.2191367457548813e+02,2.3442144822137141e+08,-4.9808389337599965e+02
8.0750000000000000e-01,-2.6826253656107897e+05,2.0931058798620288e+05,5.8524855303624929e+04,-2.5920753667250308e+05,2.2168673600867207e+05,3.7503137880973336e+04,1.0000042931485598e+00,4.6643468934248794e-01,-5.4807541763978759e+02,2.3304538438150156e+08,-5.3538874773877558e+02
8.0800000000000005e-01,-2.7944132337914751e+05,1.7008442730050927e+05,1.0897747859222925e+05,-2.7406478985417215e+05,1.8504094743644251e+05,8.9470678683367310e+04,1.0000051696444177e+00,4.6662904993192833e-01,-5.5485614774780584e+02,2.3256010061656123e+08,-5.5373874267699989e+02
8.0850000000000000e-01,-2.8074129796723922e+05,1.2486846761302123e+05,1.5555400035391210e+05,-2.7922699696169270e+05,1.4187675764685406e+05,1.3824475426297120e+05,1.0000059714473093e+00,4.6861764750089990e-01,-5.4204641866089560e+02,2.3302959911375749e+08,-5.5252081925024277e+02
8.0900000000000005e-01,-2.7212824599078426e+05,7.5257882373054410e+04,1.9662303171851012e+05,-2.7452670299505512e+05,9.3720573100628855e+04,1.8211581747349509e+05,1.0000065855635687e+00,4.7211769811575899e-01,-5.1011077195510660e+02,2.3438460829496935e+08,-5.3179942792845361e+02
8.0950000000000000e-01,-2.5390913768668959e+05,2.2994515155243560e+04,2.3074706036094046e+05,-2.6013672421050366e+05,4.2265094846931359e+04,2.1954964009745760e+05,1.0000069254479484e+00,4.7663864976457865e-01,-4.6016721726601884e+02,2.3643399393861350e+08,-4.9230850812381129e+02
8.1000000000000005e-01,-2.2672058765115947e+05,-3.0089716385332795e+04,2.5672836150766740e+05,-2.3656209479382212e+05,-1.0686399775951819e+04,2.4923548737537707e+05,1.0000069428554219e+00,4.8155055833694344e-01,-3.9395285721609480e+02,2.3889210494368285e+08,-4.3542523658503416e+02
8.1050000000000000e-01,-1.9150924654770500e+05,-8.2131950765823189e+04,2.7364776515060232e+05,-2.0462378385459451e+05,-6.3277974478185402e+04,2.7012791319033597e+05,1.0000066344348015e+00,4.8616975830230535e-01,-3.1377132446817313e+02,2.4141761214872748e+08,-3.6312843278474003e+02
8.1100000000000005e-01,-1.4950309717939404e+05,-1.3129876632973668e+05,2.8089711886795337e+05,-1.6543389811779445e+05,-1.1366066174097765e+05,2.8148191935039486e+05,1.0000060422301729e+00,4.8985163061059245e-01,-2.2242473892266574e+02,2.4365940973221353e+08,-2.7793912910303959e+02
8.1150000000000000e-01,-1.0217409565565678e+05,-1.7584819818686380e+05,2.7820323447075236e+05,-1.2036221401414703e+05,-1.6005371120246194e+05,2.8288083660393103e+05,1.0000052480023283e+00,4.9207888982329551e-01,-1.2312544776775363e+02,2.4530396486308801e+08,-1.8284381492781955e+02
8.1200000000000006e-01,-5.1190799162872834e+04,-2.1419124097606476e+05,2.6564280473636370e+05,-7.0993308998072433e+04,-2.0080631463423668e+05,2.7425545946311520e+05,1.0000043620459977e+00,4.9253437341252110e-01,-1.9390344971639539e+01,2.4611869405312008e+08,-8.1198081568191213e+01
8.1250000000000000e-01,1.6379309046183303e+03,-2.4495158009229053e+05,2.4364524011090279e+05,-1.9074253648158454e+04,-2.3445829201398729e+05,2.5589252525172077e+05,1.0000035079152074e+00,4.9114784572195747e-01,8.5083774258403992e+01,2.4598543259528485e+08,2.3387692028403784e+01
8.1300000000000006e-01,5.4427951551305094e+04,-2.6701968556142831e+05,2.1298256434824833e+05,3.3546597702436331e+04,-2.5979676996278594e+05,2.2843039505612626e+05,1.0000028050863055e+00,4.8810926316246689e-01,1.8655713617153472e+02,2.4491906046839690e+08,1.2717911930677435e+02
8.1350000000000000e-01,1.0529024226554767e+05,-2.7959850003548258e+05,1.7474421314590471e+05,8.4987779738876066e+04,-2.7590565879129409e+05,1.9284035624232932e+05,1.0000023519811230e+00,4.8384466098227263e-01,2.8139201623488935e+02,2.4306744872466987e+08,2.2645889857824454e+02
8.1400000000000006e-01,1.5240394066995534e+05,-2.8223637530366867e+05,1.3029773844990224e+05,1.3340676219338173e+05,-2.8220387890054350e+05,1.5039278809671837e+05,1.0000022118388048e+00,4.7895680168533650e-01,3.6619472416801187e+02,2.4069179133147806e+08,3.1767136232242149e+02
8.1450000000000000e-01,1.9408670073133655e+05,-2.7484520785253454e+05,8.1236108745355625e+04,1.7707159110723180e+05,-2.7846937380846293e+05,1.0260923973457051e+05,1.0000024035865058e+00,4.7413845744681321e-01,4.3794722900673344e+02,2.3812929695524856e+08,3.9756059839799258e+02
8.1500000000000006e-01,2.2885871045958810e+05,-2.5770174663492502e+05,2.9315661411965564e+04,2.1442757843522873e+05,-2.6484666375882068e+05,5.1202903524943424e+04,1.0000028991251093e+00,4.7007171125766217e-01,4.9411809728474208e+02,2.3574393428091049e+08,4.6329381798373379e+02
8.1550000000000000e-01,2.5549594415512789e+05,-2.3143321903226405e+05,-2.3612103877361555e+04,2.4415487853549345e+05,-2.4183790769090422e+05,-1.9885464008906679e+03,1.0000036274464394e+00,4.6732916076414416e-01,5.3274913062506187e+02,2.3387304851766738e+08,5.1256242690921704e+02
8.1600000000000006e-01,2.7307114419100253e+05,-1.9698862359712995e+05,-7.5669746262468107e+04,2.6521406501030951e+05,-2.1027882224742789e+05,-5.5073302136615101e+04,1.0000044849141312e+00,4.6629274559334849e-01,5.5251418819447349e+02,2.3277870531782466e+08,5.4365733506911033e+02
8.1650000000000000e-01,2.8098129715863947e+05,-1.5559949583861016e+05,-1.2502124710963303e+05,2.7687857441182010e+05,-1.7130261763777537e+05,-1.0617471974753038e+05,1.0000053500872597e+00,4.6710186431696177e-01,5.5275304675565224e+02,2.3261126370107484e+08,5.5551792176765457e+02
8.1700000000000006e-01,2.7896300255639263e+05,-1.0873268087091645e+05,-1.6993423985576170e+05,2.7875426927704731e+05,-1.2629510118120018e+05,-1.5349646018527466e+05,1.0000061008621983e+00,4.6963723295578430e-01,5.3348214010692516e+02,2.3339012436054522e+08,5.4775678403022516e+02
8.1750000000000000e-01,2.6709649891269073e+05,-5.8038441624035753e+04,-2.0883652159307100e+05,2.7078749896896450e+05,-7.6844178299472027e+04,-1.9538167205885699e+05,1.0000066314768934e+00,4.7354066790793714e-01,4.9538680065417401e+02,2.3500324019643310e+08,5.2066347769323670e+02
8.1800000000000006e-01,2.4580036352342711e+05,-5.2950658549819063e+03,-2.4036577229083207e+05,2.5326313742102965e+05,-2.4685722698048958e+04,-2.3036560022141042e+05,1.0000068670734081e+00,4.7826650375201285e-01,4.3979620228687986e+02,2.3722428205858442e+08,4.7519001729520744e+02
8.1850000000000001e-01,2.1581718666013816e+05,4.7648566345863641e+04,-2.6341313313663221e+05,2.2679379197033291e+05,2.8352907172067182e+04,-2.5722163913722822e+05,1.0000067739328113e+00,4.8315677554959024e-01,3.6864286771512820e+02,2.3974425543683228e+08,4.1291970412832222e+02
8.1900000000000006e-01,1.7819103359868156e+05,9.8932608047966554e+04,-2.7715991240452620e+05,1.9230066202899217e+05,8.0411382385738092e+04,-2.7500094421593018e+05,1.0000063640940524e+00,4.8753052289113269e-01,2.8440520454605655e+02,2.4221329398466170e+08,3.3601953100526464e+02
