frequency_hz,quantity,row,col,label,real,imag,mag,phase_deg,unit
1.152286349988e0,Y,0,0,Y_aa,0.000000000000e0,6.172129795673e-8,6.172129795673e-8,9.000000000000e1,S/km
1.152286349988e0,Y,0,1,Y_ab,0.000000000000e0,-1.840584241322e-8,1.840584241322e-8,-9.000000000000e1,S/km
1.152286349988e0,Y,0,2,Y_ac,0.000000000000e0,-1.067394637349e-8,1.067394637349e-8,-9.000000000000e1,S/km
1.152286349988e0,Y,1,0,Y_ba,0.000000000000e0,-1.840584241322e-8,1.840584241322e-8,-9.000000000000e1,S/km
1.152286349988e0,Y,1,1,Y_bb,0.000000000000e0,6.500639676628e-8,6.500639676628e-8,9.000000000000e1,S/km
1.152286349988e0,Y,1,2,Y_bc,0.000000000000e0,-1.840584241322e-8,1.840584241322e-8,-9.000000000000e1,S/km
1.152286349988e0,Y,2,0,Y_ca,0.000000000000e0,-1.067394637349e-8,1.067394637349e-8,-9.000000000000e1,S/km
1.152286349988e0,Y,2,1,Y_cb,0.000000000000e0,-1.840584241322e-8,1.840584241322e-8,-9.000000000000e1,S/km
1.152286349988e0,Y,2,2,Y_cc,0.000000000000e0,6.172129795673e-8,6.172129795673e-8,9.000000000000e1,S/km
1.167231014881e0,Z,0,0,Z_aa,1.669146868255e-1,2.047659323281e-2,1.681659999776e-1,6.993928732453e0,ohm/km
1.167231014881e0,Z,0,1,Z_ab,9.033967832647e-4,1.259306654591e-2,1.262542873639e-2,8.589676558517e1,ohm/km
1.167231014881e0,Z,0,2,Z_ac,9.035299885003e-4,1.169370589029e-2,1.172856017969e-2,8.558174267537e1,ohm/km
1.167231014881e0,Z,1,0,Z_ba,9.033967832647e-4,1.259306654591e-2,1.262542873639e-2,8.589676558517e1,ohm/km
1.167231014881e0,Z,1,1,Z_bb,1.669144196773e-1,2.047672887915e-2,1.681657513342e-1,6.993985687635e0,ohm/km
1.167231014881e0,Z,1,2,Z_bc,9.033967832647e-4,1.259306654591e-2,1.262542873639e-2,8.589676558517e1,ohm/km
1.167231014881e0,Z,2,0,Z_ca,9.035299885003e-4,1.169370589029e-2,1.172856017969e-2,8.558174267537e1,ohm/km
1.167231014881e0,Z,2,1,Z_cb,9.033967832647e-4,1.259306654591e-2,1.262542873639e-2,8.589676558517e1,ohm/km
1.167231014881e0,Z,2,2,Z_cc,1.669146868255e-1,2.047659323281e-2,1.681659999776e-1,6.993928732453e0,ohm/km
1.167231014881e0,Y,0,0,Y_aa,0.000000000000e0,6.252179699476e-8,6.252179699476e-8,9.000000000000e1,S/km
1.167231014881e0,Y,0,1,Y_ab,0.000000000000e0,-1.864455837730e-8,1.864455837730e-8,-9.000000000000e1,S/km
1.167231014881e0,Y,0,2,Y_ac,0.000000000000e0,-1.081238292760e-8,1.081238292760e-8,-9.000000000000e1,S/km
1.167231014881e0,Y,1,0,Y_ba,0.000000000000e0,-1.864455837730e-8,1.864455837730e-8,-9.000000000000e1,S/km
1.167231014881e0,Y,1,1,Y_bb,0.000000000000e0,6.584950214157e-8,6.584950214157e-8,9.000000000000e1,S/km
1.167231014881e0,Y,1,2,Y_bc,0.000000000000e0,-1.864455837730e-8,1.864455837730e-8,-9.000000000000e1,S/km
1.167231014881e0,Y,2,0,Y_ca,0.000000000000e0,-1.081238292760e-8,1.081238292760e-8,-9.000000000000e1,S/km
1.167231014881e0,Y,2,1,Y_cb,0.000000000000e0,-1.864455837730e-8,1.864455837730e-8,-9.000000000000e1,S/km
1.167231014881e0,Y,2,2,Y_cc,0.000000000000e0,6.252179699476e-8,6.252179699476e-8,9.000000000000e1,S/km
1.182369505734e0,Z,0,0,Z_aa,1.669321854517e-1,2.073346042096e-2,1.682148356142e-1,7.080043725807e0,ohm/km
1.182369505734e0,Z,0,1,Z_ab,9.208755759724e-4,1.274768897590e-2,1.278090709038e-2,8.586820860014e1,ohm/km
1.182369505734e0,Z,0,2,Z_ac,9.210114693642e-4,1.183666286162e-2,1.187244076955e-2,8.555077653591e1,ohm/km
1.182369505734e0,Z,1,0,Z_ba,9.208755759724e-4,1.274768897590e-2,1.278090709038e-2,8.586820860014e1,ohm/km
1.182369505734e0,Z,1,1,Z_bb,1.669319129096e-1,2.073360009440e-2,1.682145823659e-1,7.080102379347e0,ohm/km
1.182369505734e0,Z,1,2,Z_bc,9.208755759724e-4,1.274768897590e-2,1.278090709038e-2,8.586820860014e1,ohm/km
1.182369505734e0,Z,2,0,Z_ca,9.210114693642e-4,1.183666286162e-2,1.187244076955e-2,8.555077653591e1,ohm/km
1.182369505734e0,Z,2,1,Z_cb,9.208755759724e-4,1.274768897590e-2,1.278090709038e-2,8.586820860014e1,ohm/km
1.182369505734e0,Z,2,2,Z_cc,1.669321854517e-1,2.073346042096e-2,1.682148356142e-1,7.080043725807e0,ohm/km
1.182369505734e0,Y,0,0,Y_aa,0.000000000000e0,6.333267816556e-8,6.333267816556e-8,9.000000000000e1,S/km
1.182369505734e0,Y,0,1,Y_ab,0.000000000000e0,-1.888637038611e-8,1.888637038611e-8,-9.000000000000e1,S/km
1.182369505734e0,Y,0,2,Y_ac,0.000000000000e0,-1.095261494505e-8,1.095261494505e-8,-9.000000000000e1,S/km
1.182369505734e0,Y,1,0,Y_ba,0.000000000000e0,-1.888637038611e-8,1.888637038611e-8,-9.000000000000e1,S/km
1.182369505734e0,Y,1,1,Y_bb,0.000000000000e0,6.670354223574e-8,6.670354223574e-8,9.000000000000e1,S/km
1.182369505734e0,Y,1,2,Y_bc,0.000000000000e0,-1.888637038611e-8,1.888637038611e-8,-9.000000000000e1,S/km
1.182369505734e0,Y,2,0,Y_ca,0.000000000000e0,-1.095261494505e-8,1.095261494505e-8,-9.000000000000e1,S/km
1.182369505734e0,Y,2,1,Y_cb,0.000000000000e0,-1.888637038611e-8,1.888637038611e-8,-9.000000000000e1,S/km
1.182369505734e0,Y,2,2,Y_cc,0.000000000000e0,6.333267816556e-8,6.333267816556e-8,9.000000000000e1,S/km
1.197704336388e0,Z,0,0,Z_aa,1.669499479825e-1,2.099346442297e-2,1.682647042009e-1,7.167157100539e0,ohm/km
1.197704336388e0,Z,0,1,Z_ab,9.386177805468e-4,1.290412217818e-2,1.293821365287e-2,8.583975628812e1,ohm/km
1.197704336388e0,Z,0,2,Z_ac,9.387564073296e-4,1.198127928374e-2,1.201799970324e-2,8.551991766743e1,ohm/km
1.197704336388e0,Z,1,0,Z_ba,9.386177805468e-4,1.290412217818e-2,1.293821365287e-2,8.583975628812e1,ohm/km
1.197704336388e0,Z,1,1,Z_bb,1.669496699556e-1,2.099360822671e-2,1.682644462881e-1,7.167217496175e0,ohm/km
1.197704336388e0,Z,1,2,Z_bc,9.386177805468e-4,1.290412217818e-2,1.293821365287e-2,8.583975628812e1,ohm/km
1.197704336388e0,Z,2,0,Z_ca,9.387564073296e-4,1.198127928374e-2,1.201799970324e-2,8.551991766743e1,ohm/km
1.197704336388e0,Z,2,1,Z_cb,9.386177805468e-4,1.290412217818e-2,1.293821365287e-2,8.583975628812e1,ohm/km
1.197704336388e0,Z,2,2,Z_cc,1.669499479825e-1,2.099346442297e-2,1.682647042009e-1,7.167157100539e0,ohm/km
1.197704336388e0,Y,0,0,Y_aa,0.000000000000e0,6.415407612098e-8,6.415407612098e-8,9.000000000000e1,S/km
1.197704336388e0,Y,0,1,Y_ab,0.000000000000e0,-1.913131859405e-8,1.913131859405e-8,-9.000000000000e1,S/km
1.197704336388e0,Y,0,2,Y_ac,0.000000000000e0,-1.109466571225e-8,1.109466571225e-8,-9.000000000000e1,S/km
1.197704336388e0,Y,1,0,Y_ba,0.000000000000e0,-1.913131859405e-8,1.913131859405e-8,-9.000000000000e1,S/km
1.197704336388e0,Y,1,1,Y_bb,0.000000000000e0,6.756865886744e-8,6.756865886744e-8,9.000000000000e1,S/km
1.197704336388e0,Y,1,2,Y_bc,0.000000000000e0,-1.913131859405e-8,1.913131859405e-8,-9.000000000000e1,S/km
1.197704336388e0,Y,2,0,Y_ca,0.000000000000e0,-1.109466571225e-8,1.109466571225e-8,-9.000000000000e1,S/km
1.197704336388e0,Y,2,1,Y_cb,0.000000000000e0,-1.913131859405e-8,1.913131859405e-8,-9.000000000000e1,S/km
1.197704336388e0,Y,2,2,Y_cc,0.000000000000e0,6.415407612098e-8,6.415407612098e-8,9.000000000000e1,S/km
1.213238053288e0,Z,0,0,Z_aa,1.669679766290e-1,2.125664311062e-2,1.683156264163e-1,7.255279249545e0,ohm/km
1.213238053288e0,Z,0,1,Z_ab,9.566255958992e-4,1.306238682685e-2,1.309736928337e-2,8.581141379770e1,ohm/km
1.213238053288e0,Z,0,2,Z_ac,9.567670018836e-4,1.212757386779e-2,1.216525589598e-2,8.548917158687e1,ohm/km
1.213238053288e0,Z,1,0,Z_ba,9.566255958992e-4,1.306238682685e-2,1.309736928337e-2,8.581141379770e1,ohm/km
1.213238053288e0,Z,1,1,Z_bb,1.669676930253e-1,2.125679114995e-2,1.683153637794e-1,7.255341431898e0,ohm/km
1.213238053288e0,Z,1,2,Z_bc,9.566255958992e-4,1.306238682685e-2,1.309736928337e-2,8.581141379770e1,ohm/km
1.213238053288e0,Z,2,0,Z_ca,9.567670018836e-4,1.212757386779e-2,1.216525589598e-2,8.548917158687e1,ohm/km
1.213238053288e0,Z,2,1,Z_cb,9.566255958992e-4,1.306238682685e-2,1.309736928337e-2,8.581141379770e1,ohm/km
1.213238053288e0,Z,2,2,Z_cc,1.669679766290e-1,2.125664311062e-2,1.683156264163e-1,7.255279249545e0,ohm/km
1.213238053288e0,Y,0,0,Y_aa,0.000000000000e0,6.498612725925e-8,6.498612725925e-8,9.000000000000e1,S/km
1.213238053288e0,Y,0,1,Y_ab,0.000000000000e0,-1.937944367628e-8,1.937944367628e-8,-9.000000000000e1,S/km
1.213238053288e0,Y,0,2,Y_ac,0.000000000000e0,-1.123855881762e-8,1.123855881762e-8,-9.000000000000e1,S/km
1.213238053288e0,Y,1,0,Y_ba,0.000000000000e0,-1.937944367628e-8,1.937944367628e-8,-9.000000000000e1,S/km
1.213238053288e0,Y,1,1,Y_bb,0.000000000000e0,6.844499569468e-8,6.844499569468e-8,9.000000000000e1,S/km
1.213238053288e0,Y,1,2,Y_bc,0.000000000000e0,-1.937944367628e-8,1.937944367628e-8,-9.000000000000e1,S/km
1.213238053288e0,Y,2,0,Y_ca,0.000000000000e0,-1.123855881762e-8,1.123855881762e-8,-9.000000000000e1,S/km
1.213238053288e0,Y,2,1,Y_cb,0.000000000000e0,-1.937944367628e-8,1.937944367628e-8,-9.000000000000e1,S/km
1.213238053288e0,Y,2,2,Y_cc,0.000000000000e0,6.498612725925e-8,6.498612725925e-8,9.000000000000e1,S/km
1.228973235902e0,Z,0,0,Z_aa,1.669862735972e-1,2.152303484607e-2,1.683676233688e-1,7.344420652089e0,ohm/km
1.228973235902e0,Z,0,1,Z_ab,9.749012153383e-4,1.322250386337e-2,1.325839510637e-2,8.578318622738e1,ohm/km
1.228973235902e0,Z,0,2,Z_ac,9.750454469175e-4,1.227556556684e-2,1.231422850240e-2,8.545854375956e1,ohm/km
1.228973235902e0,Z,1,0,Z_ba,9.749012153383e-4,1.322250386337e-2,1.325839510637e-2,8.578318622738e1,ohm/km
1.228973235902e0,Z,1,1,Z_bb,1.669859843234e-1,2.152318722839e-2,1.683673559480e-1,7.344484666680e0,ohm/km
1.228973235902e0,Z,1,2,Z_bc,9.749012153383e-4,1.322250386337e-2,1.325839510637e-2,8.578318622738e1,ohm/km
1.228973235902e0,Z,2,0,Z_ca,9.750454469175e-4,1.227556556684e-2,1.231422850240e-2,8.545854375956e1,ohm/km
1.228973235902e0,Z,2,1,Z_cb,9.749012153383e-4,1.322250386337e-2,1.325839510637e-2,8.578318622738e1,ohm/km
1.228973235902e0,Z,2,2,Z_cc,1.669862735972e-1,2.152303484607e-2,1.683676233688e-1,7.344420652089e0,ohm/km
1.228973235902e0,Y,0,0,Y_aa,0.000000000000e0,6.582896974764e-8,6.582896974764e-8,9.000000000000e1,S/km
1.228973235902e0,Y,0,1,Y_ab,0.000000000000e0,-1.963078683551e-8,1.963078683551e-8,-9.000000000000e1,S/km
1.228973235902e0,Y,0,2,Y_ac,0.000000000000e0,-1.138431815548e-8,1.138431815548e-8,-9.000000000000e1,S/km
1.228973235902e0,Y,1,0,Y_ba,0.000000000000e0,-1.963078683551e-8,1.963078683551e-8,-9.000000000000e1,S/km
1.228973235902e0,Y,1,1,Y_bb,0.000000000000e0,6.933269823862e-8,6.933269823862e-8,9.000000000000e1,S/km
1.228973235902e0,Y,1,2,Y_bc,0.000000000000e0,-1.963078683551e-8,1.963078683551e-8,-9.000000000000e1,S/km
1.228973235902e0,Y,2,0,Y_ca,0.000000000000e0,-1.138431815548e-8,1.138431815548e-8,-9.000000000000e1,S/km
1.228973235902e0,Y,2,1,Y_cb,0.000000000000e0,-1.963078683551e-8,1.963078683551e-8,-9.000000000000e1,S/km
1.228973235902e0,Y,2,2,Y_cc,0.000000000000e0,6.582896974764e-8,6.582896974764e-8,9.000000000000e1,S/km
1.244912497157e0,Z,0,0,Z_aa,1.670048410879e-1,2.179267848887e-2,1.684207166073e-1,7.434591873662e0,ohm/km
1.244912497157e0,Z,0,1,Z_ab,9.934468269312e-4,1.338449450068e-2,1.342131251542e-2,8.575507862229e1,ohm/km
1.244912497157e0,Z,0,2,Z_ac,9.935939310879e-4,1.242527357960e-2,1.246493692033e-2,8.542803959574e1,ohm/km
1.244912497157e0,Z,1,0,Z_ba,9.934468269312e-4,1.338449450068e-2,1.342131251542e-2,8.575507862229e1,ohm/km
1.244912497157e0,Z,1,1,Z_bb,1.670045460497e-1,2.179283532374e-2,1.684204443431e-1,7.434657766915e0,ohm/km
1.244912497157e0,Z,1,2,Z_bc,9.934468269312e-4,1.338449450068e-2,1.342131251542e-2,8.575507862229e1,ohm/km
1.244912497157e0,Z,2,0,Z_ca,9.935939310879e-4,1.242527357960e-2,1.246493692033e-2,8.542803959574e1,ohm/km
1.244912497157e0,Z,2,1,Z_cb,9.934468269312e-4,1.338449450068e-2,1.342131251542e-2,8.575507862229e1,ohm/km
1.244912497157e0,Z,2,2,Z_cc,1.670048410879e-1,2.179267848887e-2,1.684207166073e-1,7.434591873662e0,ohm/km
1.244912497157e0,Y,0,0,Y_aa,0.000000000000e0,6.668274354537e-8,6.668274354537e-8,9.000000000000e1,S/km
1.244912497157e0,Y,0,1,Y_ab,0.000000000000e0,-1.988538980884e-8,1.988538980884e-8,-9.000000000000e1,S/km
1.244912497157e0,Y,0,2,Y_ac,0.000000000000e0,-1.153196793009e-8,1.153196793009e-8,-9.000000000000e1,S/km
1.244912497157e0,Y,1,0,Y_ba,0.000000000000e0,-1.988538980884e-8,1.988538980884e-8,-9.000000000000e1,S/km
1.244912497157e0,Y,1,1,Y_bb,0.000000000000e0,7.023191390779e-8,7.023191390779e-8,9.000000000000e1,S/km
1.244912497157e0,Y,1,2,Y_bc,0.000000000000e0,-1.988538980884e-8,1.988538980884e-8,-9.000000000000e1,S/km
1.244912497157e0,Y,2,0,Y_ca,0.000000000000e0,-1.153196793009e-8,1.153196793009e-8,-9.000000000000e1,S/km
1.244912497157e0,Y,2,1,Y_cb,0.000000000000e0,-1.988538980884e-8,1.988538980884e-8,-9.000000000000e1,S/km
1.244912497157e0,Y,2,2,Y_cc,0.000000000000e0,6.668274354537e-8,6.668274354537e-8,9.000000000000e1,S/km
1.261058483865e0,Z,0,0,Z_aa,1.670236812977e-1,2.206561340309e-2,1.684749281320e-1,7.525803565764e0,ohm/km
1.261058483865e0,Z,0,1,Z_ab,1.012264613896e-3,1.354838022733e-2,1.358614317725e-2,8.572709597104e1,ohm/km
1.261058483865e0,Z,0,2,Z_ac,1.012414638210e-3,1.257671735432e-2,1.261740079455e-2,8.539766444717e1,ohm/km
1.261058483865e0,Z,1,0,Z_ba,1.012264613896e-3,1.354838022733e-2,1.358614317725e-2,8.572709597104e1,ohm/km
1.261058483865e0,Z,1,1,Z_bb,1.670233803995e-1,2.206577480223e-2,1.684746509647e-1,7.525871385025e0,ohm/km
1.261058483865e0,Z,1,2,Z_bc,1.012264613896e-3,1.354838022733e-2,1.358614317725e-2,8.572709597104e1,ohm/km
1.261058483865e0,Z,2,0,Z_ca,1.012414638210e-3,1.257671735432e-2,1.261740079455e-2,8.539766444717e1,ohm/km
1.261058483865e0,Z,2,1,Z_cb,1.012264613896e-3,1.354838022733e-2,1.358614317725e-2,8.572709597104e1,ohm/km
1.261058483865e0,Z,2,2,Z_cc,1.670236812977e-1,2.206561340309e-2,1.684749281320e-1,7.525803565764e0,ohm/km
1.261058483865e0,Y,0,0,Y_aa,0.000000000000e0,6.754759042689e-8,6.754759042689e-8,9.000000000000e1,S/km
1.261058483865e0,Y,0,1,Y_ab,0.000000000000e0,-2.014329487468e-8,2.014329487468e-8,-9.000000000000e1,S/km
1.261058483865e0,Y,0,2,Y_ac,0.000000000000e0,-1.168153265962e-8,1.168153265962e-8,-9.000000000000e1,S/km
1.261058483865e0,Y,1,0,Y_ba,0.000000000000e0,-2.014329487468e-8,2.014329487468e-8,-9.000000000000e1,S/km
1.261058483865e0,Y,1,1,Y_bb,0.000000000000e0,7.114279202253e-8,7.114279202253e-8,9.000000000000e1,S/km
1.261058483865e0,Y,1,2,Y_bc,0.000000000000e0,-2.014329487468e-8,2.014329487468e-8,-9.000000000000e1,S/km
1.261058483865e0,Y,2,0,Y_ca,0.000000000000e0,-1.168153265962e-8,1.168153265962e-8,-9.000000000000e1,S/km
1.261058483865e0,Y,2,1,Y_cb,0.000000000000e0,-2.014329487468e-8,2.014329487468e-8,-9.000000000000e1,S/km
1.261058483865e0,Y,2,2,Y_cc,0.000000000000e0,6.754759042689e-8,6.754759042689e-8,9.000000000000e1,S/km
1.277413877168e0,Z,0,0,Z_aa,1.670427964188e-1,2.234187946448e-2,1.685302804051e-1,7.618066465650e0,ohm/km
1.277413877168e0,Z,0,1,Z_ab,1.031356755026e-3,1.371418281175e-2,1.375290903592e-2,8.569924320251e1,ohm/km
1.277413877168e0,Z,0,2,Z_ac,1.031509747681e-3,1.272991659264e-2,1.277164002058e-2,8.536742360373e1,ohm/km
1.277413877168e0,Z,1,0,Z_ba,1.031356755026e-3,1.371418281175e-2,1.375290903592e-2,8.569924320251e1,ohm/km
1.277413877168e0,Z,1,1,Z_bb,1.670424895637e-1,2.234204554182e-2,1.685299982752e-1,7.618136259190e0,ohm/km
1.277413877168e0,Z,1,2,Z_bc,1.031356755026e-3,1.371418281175e-2,1.375290903592e-2,8.569924320251e1,ohm/km
1.277413877168e0,Z,2,0,Z_ca,1.031509747681e-3,1.272991659264e-2,1.277164002058e-2,8.536742360373e1,ohm/km
1.277413877168e0,Z,2,1,Z_cb,1.031356755026e-3,1.371418281175e-2,1.375290903592e-2,8.569924320251e1,ohm/km
1.277413877168e0,Z,2,2,Z_cc,1.670427964188e-1,2.234187946448e-2,1.685302804051e-1,7.618066465650e0,ohm/km
1.277413877168e0,Y,0,0,Y_aa,0.000000000000e0,6.842365400540e-8,6.842365400540e-8,9.000000000000e1,S/km
1.277413877168e0,Y,0,1,Y_ab,0.000000000000e0,-2.040454485975e-8,2.040454485975e-8,-9.000000000000e1,S/km
1.277413877168e0,Y,0,2,Y_ac,0.000000000000e0,-1.183303718020e-8,1.183303718020e-8,-9.000000000000e1,S/km
1.277413877168e0,Y,1,0,Y_ba,0.000000000000e0,-2.040454485975e-8,2.040454485975e-8,-9.000000000000e1,S/km
1.277413877168e0,Y,1,1,Y_bb,0.000000000000e0,7.206548383982e-8,7.206548383982e-8,9.000000000000e1,S/km
1.277413877168e0,Y,1,2,Y_bc,0.000000000000e0,-2.040454485975e-8,2.040454485975e-8,-9.000000000000e1,S/km
1.277413877168e0,Y,2,0,Y_ca,0.000000000000e0,-1.183303718020e-8,1.183303718020e-8,-9.000000000000e1,S/km
1.277413877168e0,Y,2,1,Y_cb,0.000000000000e0,-2.040454485975e-8,2.040454485975e-8,-9.000000000000e1,S/km
1.277413877168e0,Y,2,2,Y_cc,0.000000000000e0,6.842365400540e-8,6.842365400540e-8,9.000000000000e1,S/km
1.293981392980e0,Z,0,0,Z_aa,1.670621886400e-1,2.262151706770e-2,1.685867963620e-1,7.711391395992e0,ohm/km
1.293981392980e0,Z,0,1,Z_ab,1.050725425141e-3,1.388192430644e-2,1.392163231696e-2,8.567152518290e1,ohm/km
1.293981392980e0,Z,0,2,Z_ac,1.050881434935e-3,1.288489125347e-2,1.292767474854e-2,8.533732229024e1,ohm/km
1.293981392980e0,Z,1,0,Z_ba,1.050725425141e-3,1.388192430644e-2,1.392163231696e-2,8.567152518290e1,ohm/km
1.293981392980e0,Z,1,1,Z_bb,1.670618757300e-1,2.262168793940e-2,1.685865092101e-1,7.711463213027e0,ohm/km
1.293981392980e0,Z,1,2,Z_bc,1.050725425141e-3,1.388192430644e-2,1.392163231696e-2,8.567152518290e1,ohm/km
1.293981392980e0,Z,2,0,Z_ca,1.050881434935e-3,1.288489125347e-2,1.292767474854e-2,8.533732229024e1,ohm/km
1.293981392980e0,Z,2,1,Z_cb,1.050725425141e-3,1.388192430644e-2,1.392163231696e-2,8.567152518290e1,ohm/km
1.293981392980e0,Z,2,2,Z_cc,1.670621886400e-1,2.262151706770e-2,1.685867963620e-1,7.711391395992e0,ohm/km
1.293981392980e0,Y,0,0,Y_aa,0.000000000000e0,6.931107975669e-8,6.931107975669e-8,9.000000000000e1,S/km
1.293981392980e0,Y,0,1,Y_ab,0.000000000000e0,-2.066918314625e-8,2.066918314625e-8,-9.000000000000e1,S/km
1.293981392980e0,Y,0,2,Y_ac,0.000000000000e0,-1.198650665011e-8,1.198650665011e-8,-9.000000000000e1,S/km
1.293981392980e0,Y,1,0,Y_ba,0.000000000000e0,-2.066918314625e-8,2.066918314625e-8,-9.000000000000e1,S/km
1.293981392980e0,Y,1,1,Y_bb,0.000000000000e0,7.300014257835e-8,7.300014257835e-8,9.000000000000e1,S/km
1.293981392980e0,Y,1,2,Y_bc,0.000000000000e0,-2.066918314625e-8,2.066918314625e-8,-9.000000000000e1,S/km
1.293981392980e0,Y,2,0,Y_ca,0.000000000000e0,-1.198650665011e-8,1.198650665011e-8,-9.000000000000e1,S/km
1.293981392980e0,Y,2,1,Y_cb,0.000000000000e0,-2.066918314625e-8,2.066918314625e-8,-9.000000000000e1,S/km
1.293981392980e0,Y,2,2,Y_cc,0.000000000000e0,6.931107975669e-8,6.931107975669e-8,9.000000000000e1,S/km
1.310763782440e0,Z,0,0,Z_aa,1.670818601468e-1,2.290456713366e-2,1.686444994231e-1,7.805789264499e0,ohm/km
1.310763782440e0,Z,0,1,Z_ab,1.070372795574e-3,1.405162705227e-2,1.409233553169e-2,8.564394671272e1,ohm/km
1.310763782440e0,Z,0,2,Z_ac,1.070531871923e-3,1.304166155693e-2,1.308552538702e-2,8.530736566324e1,ohm/km
1.310763782440e0,Z,1,0,Z_ba,1.070372795574e-3,1.405162705227e-2,1.409233553169e-2,8.564394671272e1,ohm/km
1.310763782440e0,Z,1,1,Z_bb,1.670815410825e-1,2.290474291816e-2,1.686442071898e-1,7.805863155193e0,ohm/km
1.310763782440e0,Z,1,2,Z_bc,1.070372795574e-3,1.405162705227e-2,1.409233553169e-2,8.564394671272e1,ohm/km
1.310763782440e0,Z,2,0,Z_ca,1.070531871923e-3,1.304166155693e-2,1.308552538702e-2,8.530736566324e1,ohm/km
1.310763782440e0,Z,2,1,Z_cb,1.070372795574e-3,1.405162705227e-2,1.409233553169e-2,8.564394671272e1,ohm/km
1.310763782440e0,Z,2,2,Z_cc,1.670818601468e-1,2.290456713366e-2,1.686444994231e-1,7.805789264499e0,ohm/km
1.310763782440e0,Y,0,0,Y_aa,0.000000000000e0,7.021001504332e-8,7.021001504332e-8,9.000000000000e1,S/km
1.310763782440e0,Y,0,1,Y_ab,0.000000000000e0,-2.093725367900e-8,2.093725367900e-8,-9.000000000000e1,S/km
1.310763782440e0,Y,0,2,Y_ac,0.000000000000e0,-1.214196655391e-8,1.214196655391e-8,-9.000000000000e1,S/km
1.310763782440e0,Y,1,0,Y_ba,0.000000000000e0,-2.093725367900e-8,2.093725367900e-8,-9.000000000000e1,S/km
1.310763782440e0,Y,1,1,Y_bb,0.000000000000e0,7.394692344403e-8,7.394692344403e-8,9.000000000000e1,S/km
1.310763782440e0,Y,1,2,Y_bc,0.000000000000e0,-2.093725367900e-8,2.093725367900e-8,-9.000000000000e1,S/km
1.310763782440e0,Y,2,0,Y_ca,0.000000000000e0,-1.214196655391e-8,1.214196655391e-8,-9.000000000000e1,S/km
1.310763782440e0,Y,2,1,Y_cb,0.000000000000e0,-2.093725367900e-8,2.093725367900e-8,-9.000000000000e1,S/km
1.310763782440e0,Y,2,2,Y_cc,0.000000000000e0,7.021001504332e-8,7.021001504332e-8,9.000000000000e1,S/km
1.327763832369e0,Z,0,0,Z_aa,1.671018131222e-1,2.319107111693e-2,1.687034135051e-1,7.901271063451e0,ohm/km
1.327763832369e0,Z,0,1,Z_ab,1.090301034683e-3,1.422331368279e-2,1.426504148137e-2,8.561651252397e1,ohm/km
1.327763832369e0,Z,0,2,Z_ac,1.090463227635e-3,1.320024798832e-2,1.324521260698e-2,8.527755880799e1,ohm/km
1.327763832369e0,Z,1,0,Z_ba,1.090301034683e-3,1.422331368279e-2,1.426504148137e-2,8.561651252397e1,ohm/km
1.327763832369e0,Z,1,1,Z_bb,1.671014878031e-1,2.319125193494e-2,1.687031161311e-1,7.901347078933e0,ohm/km
1.327763832369e0,Z,1,2,Z_bc,1.090301034683e-3,1.422331368279e-2,1.426504148137e-2,8.561651252397e1,ohm/km
1.327763832369e0,Z,2,0,Z_ca,1.090463227635e-3,1.320024798832e-2,1.324521260698e-2,8.527755880799e1,ohm/km
1.327763832369e0,Z,2,1,Z_cb,1.090301034683e-3,1.422331368279e-2,1.426504148137e-2,8.561651252397e1,ohm/km
1.327763832369e0,Z,2,2,Z_cc,1.671018131222e-1,2.319107111693e-2,1.687034135051e-1,7.901271063451e0,ohm/km
1.327763832369e0,Y,0,0,Y_aa,0.000000000000e0,7.112060913909e-8,7.112060913909e-8,9.000000000000e1,S/km
1.327763832369e0,Y,0,1,Y_ab,0.000000000000e0,-2.120880097279e-8,2.120880097279e-8,-9.000000000000e1,S/km
1.327763832369e0,Y,0,2,Y_ac,0.000000000000e0,-1.229944270668e-8,1.229944270668e-8,-9.000000000000e1,S/km
1.327763832369e0,Y,1,0,Y_ba,0.000000000000e0,-2.120880097279e-8,2.120880097279e-8,-9.000000000000e1,S/km
1.327763832369e0,Y,1,1,Y_bb,0.000000000000e0,7.490598365569e-8,7.490598365569e-8,9.000000000000e1,S/km
1.327763832369e0,Y,1,2,Y_bc,0.000000000000e0,-2.120880097279e-8,2.120880097279e-8,-9.000000000000e1,S/km
1.327763832369e0,Y,2,0,Y_ca,0.000000000000e0,-1.229944270668e-8,1.229944270668e-8,-9.000000000000e1,S/km
1.327763832369e0,Y,2,1,Y_cb,0.000000000000e0,-2.120880097279e-8,2.120880097279e-8,-9.000000000000e1,S/km
1.327763832369e0,Y,2,2,Y_cc,0.000000000000e0,7.112060913909e-8,7.112060913909e-8,9.000000000000e1,S/km
1.344984365730e0,Z,0,0,Z_aa,1.671220497471e-1,2.348107101315e-2,1.687635630330e-1,7.997847869177e0,ohm/km
1.344984365730e0,Z,0,1,Z_ab,1.110512308393e-3,1.439700712855e-2,1.443977326160e-2,8.558922727739e1,ohm/km
1.344984365730e0,Z,0,2,Z_ac,1.110677668631e-3,1.336067130208e-2,1.340675734568e-2,8.524790673550e1,ohm/km
1.344984365730e0,Z,1,0,Z_ba,1.110512308393e-3,1.439700712855e-2,1.443977326160e-2,8.558922727739e1,ohm/km
