omega,Overhead_Alpha_0,Overhead_Alpha_1,Overhead_Alpha_2,Overhead_Alpha_3,Overhead_Beta_0,Overhead_Beta_1,Overhead_Beta_2,Overhead_Beta_3,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_Tau_3,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2,Overhead_H_real_3,Overhead_H_imag_3,Overhead_Yc_real_0_0,Overhead_Yc_imag_0_0,Overhead_Yc_real_0_1,Overhead_Yc_imag_0_1,Overhead_Yc_real_0_2,Overhead_Yc_imag_0_2,Overhead_Yc_real_0_3,Overhead_Yc_imag_0_3,Overhead_Yc_real_1_0,Overhead_Yc_imag_1_0,Overhead_Yc_real_1_1,Overhead_Yc_imag_1_1,Overhead_Yc_real_1_2,Overhead_Yc_imag_1_2,Overhead_Yc_real_1_3,Overhead_Yc_imag_1_3,Overhead_Yc_real_2_0,Overhead_Yc_imag_2_0,Overhead_Yc_real_2_1,Overhead_Yc_imag_2_1,Overhead_Yc_real_2_2,Overhead_Yc_imag_2_2,Overhead_Yc_real_2_3,Overhead_Yc_imag_2_3,Overhead_Yc_real_3_0,Overhead_Yc_imag_3_0,Overhead_Yc_real_3_1,Overhead_Yc_imag_3_1,Overhead_Yc_real_3_2,Overhead_Yc_imag_3_2,Overhead_Yc_real_3_3,Overhead_Yc_imag_3_3,Overhead_Zc_real_0_0,Overhead_Zc_imag_0_0,Overhead_Zc_real_0_1,Overhead_Zc_imag_0_1,Overhead_Zc_real_0_2,Overhead_Zc_imag_0_2,Overhead_Zc_real_0_3,Overhead_Zc_imag_0_3,Overhead_Zc_real_1_0,Overhead_Zc_imag_1_0,Overhead_Zc_real_1_1,Overhead_Zc_imag_1_1,Overhead_Zc_real_1_2,Overhead_Zc_imag_1_2,Overhead_Zc_real_1_3,Overhead_Zc_imag_1_3,Overhead_Zc_real_2_0,Overhead_Zc_imag_2_0,Overhead_Zc_real_2_1,Overhead_Zc_imag_2_1,Overhead_Zc_real_2_2,Overhead_Zc_imag_2_2,Overhead_Zc_real_2_3,Overhead_Zc_imag_2_3,Overhead_Zc_real_3_0,Overhead_Zc_imag_3_0,Overhead_Zc_real_3_1,Overhead_Zc_imag_3_1,Overhead_Zc_real_3_2,Overhead_Zc_imag_3_2,Overhead_Zc_real_3_3,Overhead_Zc_imag_3_3
4.1512593650711415e+03,1.1656827359995434e-06,2.6380103164591329e-07,2.6437245491485285e-07,4.3545177477195600e-07,1.8015192312320975e-05,1.4105124363536436e-05,1.4108996579402287e-05,1.4134037233938283e-05,6.9435092256810022e-05,5.4364704772291013e-05,5.4379629268306735e-05,5.4476142262877021e-05,9.4102896490045795e-01,-2.7901546181263132e-01,9.7053656077125217e-01,-2.2282859052103068e-01,9.7051388020810880e-01,-2.2288668230382427e-01,9.6777182194765821e-01,-2.2266517190957019e-01,2.3277482794465481e-03,5.3299161033269543e-05,-5.8205307056179438e-04,-1.1060422329804281e-06,-5.6066154429357121e-04,-7.3185962040922649e-07,-2.9573670954737984e-04,3.3039431674604105e-06,-5.8206814870981197e-04,-9.8391037481706636e-07,2.3682705322639933e-03,5.4727508197408919e-05,-5.2717386654568333e-04,8.5723295847971652e-07,-3.9883727287746387e-04,-1.1025064282553481e-06,-5.6219854886574092e-04,-3.1356007143824082e-07,-5.2875452741177125e-04,1.1495073371446025e-06,2.4404087107124640e-03,5.7698362118663752e-05,-5.3916743796720689e-04,-7.0493844822994279e-06,-2.8336281283669325e-04,2.5578373326638386e-06,-3.8562078973145014e-04,-4.0518912720324301e-06,-5.2311737692014031e-04,-1.3097863349100268e-05,2.1238530948107944e-03,7.9825089431461371e-05,5.5202693160444062e+02,-2.2763652639954753e+01,2.0911594729806507e+02,-1.6342382755307746e+01,2.0777447990087768e+02,-1.6268456813072262e+01,1.6828056378768900e+02,-1.6754013805505892e+01,2.0893569224805435e+02,-1.6460534368041209e+01,5.4895008268750564e+02,-2.2841361977138980e+01,2.0568390444249297e+02,-1.6366939546202122e+01,1.8379744768776462e+02,-1.7001780949199709e+01,2.0795233406155313e+02,-1.6646340550209572e+01,2.0605556844697250e+02,-1.6626766557498616e+01,5.4567216922068280e+02,-2.2953655049920513e+01,2.0558233038521718e+02,-1.7399523430934291e+01,1.6234154448382407e+02,-1.5211265989363698e+01,1.7788483231119415e+02,-1.5042500667478956e+01,1.9906670800709819e+02,-1.4770412558824747e+01,5.7629938431780886e+02,-2.9852283824553194e+01
4.4481545507221354e+03,1.2435647096819948e-06,2.7205075319628600e-07,2.7274537081907646e-07,4.4215303405018773e-07,1.9251553625486684e-05,1.5106848262918841e-05,1.5110977866542991e-05,1.5140902252998758e-05,6.9247786803384838e-05,5.4339292720385152e-05,5.4354146893557121e-05,5.4461784831436615e-05,9.3416086526998243e-01,-2.9720424650166166e-01,9.6671295491776577e-01,-2.3832317566710043e-01,9.6668646215903165e-01,-2.3838439997124045e-01,9.6395584600721784e-01,-2.3820068860126645e-01,2.3293672986750480e-03,5.1877368777540031e-05,-5.8189451710540072e-04,-5.8676880367808583e-07,-5.6053111296838678e-04,-2.8003077613855438e-07,-2.9520947360812781e-04,3.9649284859002756e-06,-5.8188635709032052e-04,-4.4282510236719717e-07,2.3698941112398927e-03,5.3214428263716241e-05,-5.2701003504223307e-04,1.2407202509975283e-06,-3.9841328867946355e-04,-2.6071047577749476e-07,-5.6200717689791483e-04,1.9396980038167503e-07,-5.2855310227569179e-04,1.5671125676698222e-06,2.4420598475627209e-03,5.6005244938085544e-05,-5.3888340282644005e-04,-5.9669264109935623e-06,-2.8286029795299280e-04,3.2090057525251086e-06,-3.8523348352435691e-04,-3.0957044069432071e-06,-5.2289219076861028e-04,-1.1738048412271906e-05,2.1251324167100368e-03,7.6394286264662502e-05,5.5113022175007200e+02,-2.2528426404274537e+01,2.0838158405638944e+02,-1.6346962777774433e+01,2.0704521736563814e+02,-1.6274111866958219e+01,1.6753092788085911e+02,-1.6764671858374868e+01,2.0819421448947116e+02,-1.6465343153698477e+01,5.4805083269486033e+02,-2.2609895894945517e+01,2.0494974310360678e+02,-1.6374561311097811e+01,1.8304504141230268e+02,-1.7004142959069203e+01,2.0720186745709640e+02,-1.6653421581989480e+01,2.0530731310514645e+02,-1.6635617919005078e+01,5.4476888014203621e+02,-2.2725569659720307e+01,2.0482368995331373e+02,-1.7389650492701463e+01,1.6161238049578097e+02,-1.5275063312792746e+01,1.7715688815018876e+02,-1.5118395134316556e+01,1.9834231328917895e+02,-1.4861188660998353e+01,5.7548453501262475e+02,-2.9135121910173513e+01
4.7662834737792873e+03,1.3268664340755731e-06,2.8054251695124851e-07,2.8137576659837059e-07,4.4948604465336694e-07,2.0572555317031073e-05,1.6179724342897310e-05,1.6184108459718491e-05,1.6219429057672012e-05,6.9060282889235833e-05,5.4313930523182291e-05,5.4328647622899460e-05,5.4447215805030173e-05,9.2643501477857304e-01,-3.1645860570751705e-01,9.6234865724959540e-01,-2.5484716053396211e-01,9.6231794853924790e-01,-2.5491126604748293e-01,9.5958919019492273e-01,-2.5476886897588114e-01,2.3309875858458281e-03,5.0510644190938110e-05,-5.8173183423334076e-04,-7.9229582910205493e-08,-5.6039692342756435e-04,1.6525197803444878e-07,-2.9467741329399318e-04,4.5826974260601368e-06,-5.8170038387359306e-04,8.4209977400281983e-08,2.3715185444499135e-03,5.1762872162665172e-05,-5.2684295580704334e-04,1.6214042734341389e-06,-3.9798302915737294e-04,5.2884662083270967e-07,-5.6181179722416717e-04,6.8949922514311550e-07,-5.2834822871879585e-04,1.9787702263705496e-06,2.4437105124572975e-03,5.4384882497746361e-05,-5.3859121394117439e-04,-4.9488055981076182e-06,-2.8235287506383745e-04,3.8156764662568464e-06,-3.8483873851333163e-04,-2.2043379125515172e-06,-5.2265635139278274e-04,-1.0470403227471000e-05,2.1263968861018169e-03,7.3223407411237410e-05,5.5023330565212063e+02,-2.2299998351412778e+01,2.0764700974219423e+02,-1.6349843648070436e+01,2.0631564045570695e+02,-1.6278318893677906e+01,1.6678098642754287e+02,-1.6774031317017240e+01,2.0745260371538578e+02,-1.6468212620756777e+01,5.4715122876228281e+02,-2.2385385633362745e+01,2.0421523801331205e+02,-1.6380691478610995e+01,1.8229218913900695e+02,-1.7006136500863473e+01,2.0645123801914997e+02,-1.6658489006292179e+01,2.0455878656567310e+02,-1.6642652488779454e+01,5.4386511553522280e+02,-2.2504610268801752e+01,2.0406443079273117e+02,-1.7380693750869121e+01,1.6088331606261818e+02,-1.5331923048110751e+01,1.7642890266817591e+02,-1.5186580275071714e+01,1.9761773776768760e+02,-1.4943195172736328e+01,5.7466714867460678e+02,-2.8471610846738848e+01
5.1071647563894658e+03,1.4159505076985987e-06,2.8925787013054862e-07,2.9024151070940450e-07,4.5749256144841662e-07,2.1983991613467841e-05,1.7328862590760062e-05,1.7333495123736984e-05,1.7374692778430830e-05,6.8872629451238298e-05,5.4288791271773994e-05,5.4303304319848277e-05,5.4432370544750736e-05,9.1774331255563613e-01,-3.3681713081515158e-01,9.5736673796694249e-01,-2.7245893572307395e-01,9.5733147341899261e-01,-2.7252560611356413e-01,9.5459368983831261e-01,-2.7242658872198539e-01,2.3326030956157427e-03,4.9192893062357870e-05,-5.8156220378705677e-04,4.1802870547464439e-07,-5.6025604314340928e-04,6.0509966397996607e-07,-2.9414136744134915e-04,5.1603567219788014e-06,-5.8150752352360542e-04,5.9878556799381459e-07,2.3731378355824994e-03,5.0366292594230093e-05,-5.2666975595845784e-04,2.0000945885331238e-06,-3.9754712660677334e-04,1.2700403969327628e-06,-5.6160973141761747e-04,1.1744679396322222e-06,-5.2813717519946098e-04,2.3854820420004042e-06,2.4453547374775363e-03,5.2829895250758432e-05,-5.3829121969217514e-04,-3.9901205934257380e-06,-2.8184154256176311e-04,4.3808168609210969e-06,-3.8443799278115883e-04,-1.3733823670071480e-06,-5.2241189822859434e-04,-9.2885922988899454e-06,2.1276532861555413e-03,7.0295081214906020e-05,5.4933726895603695e+02,-2.2077430087438696e+01,2.0691221412554395e+02,-1.6350979306192201e+01,2.0558572650297779e+02,-1.6281023708582065e+01,1.6603068537786416e+02,-1.6782101890836390e+01,2.0671085910084693e+02,-1.6469107788213012e+01,5.4625234373516412e+02,-2.2166892747950008e+01,2.0348036436784167e+02,-1.6385281403720803e+01,1.8153880692499771e+02,-1.7007715518940440e+01,2.0570044383835068e+02,-1.6661515228128739e+01,2.0380997533536217e+02,-1.6647837194966268e+01,5.4296193346504526e+02,-2.2289838059625104e+01,2.0330442802366775e+02,-1.7372528375485473e+01,1.6015452564123427e+02,-1.5382168914871313e+01,1.7570108766419190e+02,-1.5247434845191744e+01,1.9689324638583159e+02,-1.5016883688013253e+01,5.7384647457457299e+02,-2.7857979414117128e+01
5.4724256315004277e+03,1.5112038306068760e-06,2.9818488771990318e-07,2.9932561849045384e-07,4.6621416678067799e-07,2.3492053392482853e-05,1.8559741228626075e-05,1.8564614100278201e-05,1.8612128323916977e-05,6.8684871978524849e-05,5.4264028299084316e-05,5.4278275353658654e-05,5.4417195026434080e-05,9.0796451892142005e-01,-3.5831434566575771e-01,9.5167927064981894e-01,-2.9121758727867519e-01,9.5163919313030498e-01,-2.9128646801653524e-01,9.4888036080533111e-01,-2.9123115453730614e-01,2.3342081883206450e-03,4.7919622230411848e-05,-5.8138303902804890e-04,9.0582261042505134e-07,-5.6010578335129472e-04,1.0400087202043370e-06,-2.9360206433369984e-04,5.7008438409900353e-06,-5.8130529126794038e-04,1.1018584900661463e-06,2.3747463855811292e-03,4.9019791955324947e-05,-5.2648780606951980e-04,2.3770351765292469e-06,-3.9710610748255225e-04,1.9664484627982339e-06,-5.6139852049462207e-04,1.6497058335575452e-06,-5.2791743994383823e-04,2.7876859664843988e-06,2.4469869385304308e-03,5.1334653586294549e-05,-5.3798366998796931e-04,-3.0864416740551846e-06,-2.8132720547033974e-04,4.9072592881841358e-06,-3.8403254106276282e-04,-5.9865808120568720e-07,-5.2216066037987202e-04,-8.1866353052454559e-06,2.1289078011736450e-03,6.7592642553509192e-05,5.4844311903756056e+02,-2.1860026865565779e+01,2.0617720035684715e+02,-1.6350309129524977e+01,2.0485546688292595e+02,-1.6282157208806360e+01,1.6527997615401611e+02,-1.6788868270487690e+01,2.0596899260638824e+02,-1.6467979284659137e+01,5.4535517272416075e+02,-2.1953721707345103e+01,2.0274511145576287e+02,-1.6388267242771224e+01,1.8078481798932282e+02,-1.7008807213305555e+01,2.0494949573122608e+02,-1.6662457921709333e+01,2.0306087928910495e+02,-1.6651123776764024e+01,5.4206031506234581e+02,-2.2080556386238829e+01,2.0254356634698266e+02,-1.7365000442838696e+01,1.5942617755456891e+02,-1.5426115521634150e+01,1.7497364511787009e+02,-1.5301330318620865e+01,1.9616908925619961e+02,-1.5082701325212284e+01,5.7302180995653441e+02,-2.7290600553215320e+01
5.8638097106298064e+03,1.6130390287124197e-06,3.0731882047336265e-07,3.0861739614975950e-07,4.7569177039520636e-07,2.5103354887164459e-05,1.9878230511267980e-05,1.9883335450231295e-05,1.9937555976100328e-05,6.8497051763128375e-05,5.4239769546024655e-05,5.4253698890225454e-05,5.4401645098942373e-05,8.9696342790848471e-01,-3.8097943274457058e-01,9.4518628409911909e-01,-3.1118225161187735e-01,9.4514122590237093e-01,-3.1125298497821607e-01,9.4234839151495375e-01,-3.1123968565248017e-01,2.3357978694751370e-03,4.6687724759291138e-05,-5.8119208246283107e-04,1.3844226042351318e-06,-5.5994379457437735e-04,1.4699489159046966e-06,-2.9306013302914373e-04,6.2069447247659980e-06,-5.8109151980247195e-04,1.5938416387493721e-06,2.3763392389117284e-03,4.7719901135281122e-05,-5.2629480784222959e-04,2.7519857898832585e-06,-3.9666042408999393e-04,2.6213856364727134e-06,-5.6117601806154275e-04,2.1155195327180836e-06,-5.2768683737590503e-04,3.1853369024793500e-06,2.4486021765738118e-03,4.9895043490866496e-05,-5.3766877547441758e-04,-2.2337521982156840e-06,-2.8081067970914573e-04,5.3977189080609478e-06,-3.8362355096024052e-04,1.2381586992714633e-07,-5.2190428862723714e-04,-7.1588586986762305e-06,2.1301660503455135e-03,6.5100026785262156e-05,5.4755175078532272e+02,-2.1647303345527249e+01,2.0544198668276027e+02,-1.6347761012406707e+01,2.0412486883964789e+02,-1.6281638522672552e+01,1.6452881949672977e+02,-1.6794292801845391e+01,2.0522703057089291e+02,-1.6464766371715594e+01,5.4446059896209920e+02,-2.1745385745651024e+01,2.0200948444428491e+02,-1.6389573124215218e+01,1.8003015750246885e+02,-1.7009314947265086e+01,2.0419841879807586e+02,-1.6661263077738099e+01,2.0231151331269709e+02,-1.6652451909772843e+01,5.4116113042726454e+02,-2.1876276733987922e+01,2.0178174613818462e+02,-1.7357930164280560e+01,1.5869843179826486e+02,-1.5464069616490322e+01,1.7424676437386375e+02,-1.5348631854494585e+01,1.9544549796186814e+02,-1.5141091274467840e+01,5.7219250918839236e+02,-2.6765969881105828e+01
6.2831853071795786e+03,1.7218957473191399e-06,3.1666197534783323e-07,3.1811305139104609e-07,4.8596503314344936e-07,2.6824962254403866e-05,2.1290618480839806e-05,2.1295949043574022e-05,2.1357208782840618e-05,6.8309205426445819e-05,5.4216114736403339e-05,5.4229688902948913e-05,5.4385685548120918e-05,8.8458800488046774e-01,-4.0483349045698580e-01,9.3777311426578447e-01,-3.3241076258334679e-01,9.3772298792957542e-01,-3.3248302322021883e-01,9.3488251575641435e-01,-3.3250778010767923e-01,2.3373679635367204e-03,4.5495219635679378e-05,-5.8098747627236534e-04,1.8536627148562442e-06,-5.5976813566170657e-04,1.8944701747381065e-06,-2.9251610929048209e-04,6.6813108754143283e-06,-5.8086442879356852e-04,2.0747125304821893e-06,2.3779122619790919e-03,4.6464311940506406e-05,-5.2608885750455637e-04,3.1243209078240665e-06,-3.9621047509474098e-04,3.2379418755464158e-06,-5.6094045734077279e-04,2.5717970130505867e-06,-5.2744356043925484e-04,3.5780045463661580e-06,2.4501963465384446e-03,4.8508183659336841e-05,-5.3734674775544346e-04,-1.4283824798833014e-06,-2.8029269146729376e-04,5.8548096587912214e-06,-3.8321206970624345e-04,7.9785183909610469e-07,-5.2164427193129197e-04,-6.1998466455528966e-06,2.1314330897135129e-03,6.2801671212905634e-05,5.4666392250620436e+02,-2.1438942790051890e+01,2.0470660735151290e+02,-1.6343254672439773e+01,2.0339395647536710e+02,-1.6279378418446345e+01,1.6377718845799134e+02,-1.6798318716349034e+01,2.0448501451895342e+02,-1.6459400161121799e+01,5.4356936975874794e+02,-2.1541566173209510e+01,2.0127350533176727e+02,-1.6389114570654012e+01,1.7927477638010475e+02,-1.7009121910668227e+01,2.0344725319568749e+02,-1.6657868235389731e+01,2.0156190813695738e+02,-1.6651752541157038e+01,5.4026511460773395e+02,-2.1676678157310018e+01,2.0101888835048777e+02,-1.7351116146615283e+01,1.5797143779775865e+02,-1.5496330600968374e+01,1.7352061937373085e+02,-1.5389698365948073e+01,1.9472268204801745e+02,-1.5192492222047079e+01,5.7135799666479147e+02,-2.6280687459340296e+01
6.7325543550281964e+03,1.8382419395169851e-06,3.2622299489728013e-07,3.2781572749730870e-07,4.9707140860398713e-07,2.8664424562062443e-05,2.2803639228638278e-05,2.2809192772177298e-05,2.2877762204866081e-05,6.8121365030307122e-05,5.4193135064371194e-05,5.4206333130358886e-05,5.4369289248660567e-05,8.7066942196678188e-01,-4.2988797972419263e-01,9.2930975488903256e-01,-3.5495871827206699e-01,9.2925452922566709e-01,-3.5503224412424839e-01,9.2635240170838751e-01,-3.5508860447347540e-01,2.3389152129797879e-03,4.4340968755639705e-05,-5.8076780170133980e-04,2.3130596086088066e-06,-5.5957731267413963e-04,2.3128190203532459e-06,-2.9197043639433908e-04,7.1264744075026847e-06,-5.8062266362210544e-04,2.5441310071346726e-06,2.3794622446039059e-03,4.5251586567536328e-05,-5.2586848150013206e-04,3.4931377240839229e-06,-3.9575661449952991e-04,3.8190197287389733e-06,-5.6069048861251360e-04,3.0181211612499767e-06,-5.2718621549331299e-04,3.9649798832898658e-06,2.4517662845004598e-03,4.7172118873111687e-05,-5.3701781942010760e-04,-6.6694203060234728e-07,-2.7977387219117712e-04,6.2810571914816713e-06,-3.8279902184665737e-04,1.4271205582777765e-06,-5.2138193862567449e-04,-5.3043954967560541e-06,2.1327133843614815e-03,6.0682431856871016e-05,5.4578024319597455e+02,-2.1234753219073042e+01,2.0397111270277597e+02,-1.6336704927297877e+01,2.0266277089278651e+02,-1.6275282705529442e+01,1.6302507047077114e+02,-1.6800873637478013e+01,2.0374300118387163e+02,-1.6451806779239924e+01,5.4268208379096609e+02,-2.1342068655961132e+01,2.0053721305566080e+02,-1.6386801905435789e+01,1.7851864397977897e+02,-1.7008095206473804e+01,2.0269605412703154e+02,-1.6652205652715292e+01,2.0081211036008708e+02,-1.6648951178479663e+01,5.3937285488553630e+02,-2.1481563695429042e+01,2.0025493808141468e+02,-1.7344340280209529e+01,1.5724533226576827e+02,-1.5523190342654543e+01,1.7279536611343568e+02,-1.5424881769343513e+01,1.9400082592161576e+02,-1.5237336792311590e+01,5.7051778304887011e+02,-2.5831443814627498e+01
7.2140619649742330e+03,1.9625749849052275e-06,3.3601567761393218e-07,3.3773496983980079e-07,5.0904485840170178e-07,3.0629806353924761e-05,2.4424503225771920e-05,2.4430282459656726e-05,2.4506365454323296e-05,6.7933558495626172e-05,5.4170875223407472e-05,5.4183692931731098e-05,5.4352436689118626e-05,8.5502017601924674e-01,-4.5614167312081816e-01,9.1964865484826819e-01,-3.7887778808895056e-01,9.1958831956357268e-01,-3.7895239918422019e-01,9.1661047938107842e-01,-3.7903121771843973e-01,2.3404373023398011e-03,4.3224394609242206e-05,-5.8053208734728655e-04,2.7619315515368325e-06,-5.5937028746742064e-04,2.7240553454995838e-06,-2.9142346151289676e-04,7.5448593630497603e-06,-5.8036530335215026e-04,3.0015566101406101e-06,2.3809869243038850e-03,4.4080868227448064e-05,-5.2563264430024992e-04,3.8573646275545959e-06,-3.9529914983104807e-04,4.3673676132694920e-06,-5.6042518702665493e-04,3.4538831538110860e-06,-5.2691382967573572e-04,4.3453818781530178e-06,2.4533097929671358e-03,4.5885515238773012e-05,-5.3668224468320102e-04,5.3743449069972777e-08,-2.7925474998372160e-04,6.6789073166933553e-06,-3.8238519890053000e-04,2.0151719126971974e-06,-5.2111844370363817e-04,-4.4674766956162460e-06,2.1340107547162777e-03,5.8727525435225767e-05,5.4490117109108871e+02,-2.1034624080247973e+01,2.0323556851341073e+02,-1.6328024725704381e+01,2.0193136955993077e+02,-1.6269255402232574e+01,1.6227246852897105e+02,-1.6801873109446689e+01,2.0300106181945159e+02,-1.6441910271060092e+01,5.4179918964443937e+02,-2.1146780011907300e+01,1.9980066282683183e+02,-1.6382543417649249e+01,1.7776174972172814e+02,-1.7006090063063322e+01,2.0194489112257833e+02,-1.6644205206743614e+01,2.0006218173241859e+02,-1.6643970914675180e+01,5.3848478928652037e+02,-2.1290817304630526e+01,1.9948986680726023e+02,-1.7337372897521050e+01,1.5652023728020228e+02,-1.5544932299829076e+01,1.7207114045704893e+02,-1.5454525460380935e+01,1.9328008630347668e+02,-1.5276049102726363e+01,5.6967148413374434e+02,-2.5415011696858350e+01
7.7300066646502428e+03,2.0954227837823370e-06,3.4605758146739567e-07,3.4788569941932328e-07,5.2191413677268258e-07,3.2729722899344035e-05,2.6160930632061282e-05,2.6166944553688686e-05,2.6250675677951901e-05,6.7745810427396303e-05,5.4149356917353216e-05,5.4161804868585583e-05,5.4335116231484968e-05,8.3743271636457217e-01,-4.8357726708663690e-01,9.0862268736777507e-01,-4.0421371523295513e-01,9.0855721263530154e-01,-4.0428931742728913e-01,9.0548995027015056e-01,-4.0437859470588478e-01,2.3419328134322093e-03,4.2145219910432336e-05,-5.8027978893752637e-04,3.1995084095124193e-06,-5.5914645837596257e-04,3.1271608392011663e-06,-2.9087542893852663e-04,7.9387884024775743e-06,-5.8009184054030947e-04,3.4463569006509724e-06,2.3824849398845966e-03,4.2951614726749548e-05,-5.2538073049492398e-04,4.2158621726510788e-06,-3.9483833144475500e-04,4.8856062871428969e-06,-5.6014403326525442e-04,3.8783872365736809e-06,-5.2662583293716647e-04,4.7182564898833438e-06,2.4548255913602835e-03,4.4647380330123455e-05,-5.3634028340481693e-04,7.3668533986730779e-07,-2.7873573874682582e-04,7.0507293185924961e-06,-3.8197124308865261e-04,2.5654478017797393e-06,-5.2085474530090699e-04,-3.6842113048675974e-06,2.1353283046111502e-03,5.6922501888150073e-05,5.4402702246778347e+02,-2.0838486610208108e+01,2.0250005474147875e+02,-1.6317127741511229e+01,2.0119982503893999e+02,-1.6261201468098594e+01,1.6151940158197164e+02,-1.6801223919084624e+01,2.0225928094370684e+02,-1.6429635063057500e+01,5.4092099457409313e+02,-2.0955628689512078e+01,1.9906392483260959e+02,-1.6376248084484839e+01,1.7700410373541348e+02,-1.7002953888906980e+01,2.0119384675770516e+02,-1.6633796843495904e+01,1.9931219784817696e+02,-1.6636734999898607e+01,5.3760121528274578e+02,-2.1104364462649389e+01,1.9872367338298832e+02,-1.7329977843802098e+01,1.5579625872354794e+02,-1.5561830059786807e+01,1.7134805645203977e+02,-1.5478962161906731e+01,1.9256059038270428e+02,-1.5309041638636886e+01,5.6881884105322979e+02,-2.5028244131456951e+01
8.2828513707880938e+03,2.2373448844685946e-06,3.5636856803903901e-07,3.5828681686547847e-07,5.3570079032311482e-07,3.4973378699300548e-05,2.8021188071470159e-05,2.8027452241451906e-05,2.8118895736436319e-05,6.7558143221613015e-05,5.4128583150326626e-05,5.4140683659586211e-05,5.4317325235564753e-05,8.1767827093351220e-01,-5.1215742384703866e-01,8.9604303959653564e-01,-4.3100387998995243e-01,8.9597233700860723e-01,-4.3108045383103394e-01,8.9280272313212117e-01,-4.3116522093650628e-01,2.3434011247609431e-03,4.1103246390511668e-05,-5.8001074596171487e-04,3.6250256773631280e-06,-5.5890561813017178e-04,3.5211322113876909e-06,-2.9032647173332746e-04,8.3104840303684934e-06,-5.7980213824449910e-04,3.8778998022449176e-06,2.3839557278248508e-03,4.1863372686012899e-05,-5.2511250584488139e-04,4.5675102253643394e-06,-3.9437433570771647e-04,5.3762462386156004e-06,-5.5984687218621943e-04,4.2909402282986457e-06,-5.2632201943779520e-04,5.0826617918344923e-06,2.4563132061390489e-03,4.3456826944423262e-05,-5.3599217283707777e-04,1.3847714166207434e-06,-2.7821712661328803e-04,7.3988135142222825e-06,-3.8155762776538837e-04,3.0812854989530973e-06,-5.2059157445533469e-04,-2.9498590230703736e-06,2.1366683404203334e-03,5.5253252727283289e-05,5.4315798864181068e+02,-2.0646280413604693e+01,2.0176466385371396e+02,-1.6303930412168654e+01,2.0046822326678719e+02,-1.6251028973785573e+01,1.6076590431135736e+02,-1.6798827050590162e+01,2.0151775469739925e+02,-1.6414907873778144e+01,5.4004768144131697e+02,-2.0768551447656993e+01,1.9832708249767208e+02,-1.6367827724616365e+01,1.7624573671053113e+02,-1.6998529969807404e+01,2.0044301499079577e+02,-1.6620912467149903e+01,1.9856224643232895e+02,-1.6627168842491741e+01,5.3672230664930100e+02,-2.0922138957732933e+01,1.9795638400129118e+02,-1.7321917206072445e+01,1.5507348519593430e+02,-1.5574145371737130e+01,1.7062620525097077e+02,-1.5498511253148767e+01,1.9184243476579715e+02,-1.5336711599338933e+01,5.6795974026282568e+02,-2.4668079428817773e+01
