omega,Overhead_Yc_real_0_0,Overhead_Yc_imag_0_0,Overhead_Yc_real_0_1,Overhead_Yc_imag_0_1,Overhead_Yc_real_0_2,Overhead_Yc_imag_0_2,Overhead_Yc_real_0_3,Overhead_Yc_imag_0_3,Overhead_Yc_real_1_0,Overhead_Yc_imag_1_0,Overhead_Yc_real_1_1,Overhead_Yc_imag_1_1,Overhead_Yc_real_1_2,Overhead_Yc_imag_1_2,Overhead_Yc_real_1_3,Overhead_Yc_imag_1_3,Overhead_Yc_real_2_0,Overhead_Yc_imag_2_0,Overhead_Yc_real_2_1,Overhead_Yc_imag_2_1,Overhead_Yc_real_2_2,Overhead_Yc_imag_2_2,Overhead_Yc_real_2_3,Overhead_Yc_imag_2_3,Overhead_Yc_real_3_0,Overhead_Yc_imag_3_0,Overhead_Yc_real_3_1,Overhead_Yc_imag_3_1,Overhead_Yc_real_3_2,Overhead_Yc_imag_3_2,Overhead_Yc_real_3_3,Overhead_Yc_imag_3_3,Overhead_Zc_real_0_0,Overhead_Zc_imag_0_0,Overhead_Zc_real_0_1,Overhead_Zc_imag_0_1,Overhead_Zc_real_0_2,Overhead_Zc_imag_0_2,Overhead_Zc_real_0_3,Overhead_Zc_imag_0_3,Overhead_Zc_real_1_0,Overhead_Zc_imag_1_0,Overhead_Zc_real_1_1,Overhead_Zc_imag_1_1,Overhead_Zc_real_1_2,Overhead_Zc_imag_1_2,Overhead_Zc_real_1_3,Overhead_Zc_imag_1_3,Overhead_Zc_real_2_0,Overhead_Zc_imag_2_0,Overhead_Zc_real_2_1,Overhead_Zc_imag_2_1,Overhead_Zc_real_2_2,Overhead_Zc_imag_2_2,Overhead_Zc_real_2_3,Overhead_Zc_imag_2_3,Overhead_Zc_real_3_0,Overhead_Zc_imag_3_0,Overhead_Zc_real_3_1,Overhead_Zc_imag_3_1,Overhead_Zc_real_3_2,Overhead_Zc_imag_3_2,Overhead_Zc_real_3_3,Overhead_Zc_imag_3_3,Overhead_Alpha_0,Overhead_Alpha_1,Overhead_Alpha_2,Overhead_Alpha_3,Overhead_Beta_0,Overhead_Beta_1,Overhead_Beta_2,Overhead_Beta_3,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_Tau_3,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2,Overhead_H_real_3,Overhead_H_imag_3
9.4011258904507542e+01,1.8130081581322023e-03,6.9076420280107245e-04,-4.3917047975086838e-04,-2.4055934625382083e-04,-4.3221596914101051e-04,-2.3301391648545766e-04,-1.4084563843306662e-04,-1.2080390092301581e-04,-4.3917047975087641e-04,-2.4055934625382425e-04,1.8273362823257421e-03,7.0496601407248798e-04,-4.2124975754521639e-04,-2.2146589862602421e-04,-1.7365676059129638e-04,-1.5699231354011177e-04,-4.3221596914101219e-04,-2.3301391648545560e-04,-4.2124975754521498e-04,-2.2146589862602568e-04,1.8500035125782301e-03,7.3029898244648852e-04,-2.1867045524267357e-04,-2.0579326429212685e-04,-1.4084563843306689e-04,-1.2080390092301818e-04,-1.7365676059129538e-04,-1.5699231354011372e-04,-2.1867045524267208e-04,-2.0579326429212710e-04,1.0792701268625762e-03,7.1336148668258738e-04,6.2211237046407973e+02,-1.6417794326959140e+02,2.4303667923566388e+02,-7.0366050741170145e+00,2.4198751067867261e+02,-6.6804908094170274e+00,1.9074728434929258e+02,1.1392832816454217e+00,2.4303667923566505e+02,-7.0366050741140951e+00,6.1923040794770486e+02,-1.6338547535093363e+02,2.4012971245025295e+02,-6.1981643383538536e+00,2.0510293406859822e+02,-9.6425288812492116e-01,2.4198751067867425e+02,-6.6804908094151205e+00,2.4012971245025551e+02,-6.1981643383511056e+00,6.1625329108808023e+02,-1.6245609648674272e+02,2.2504955036245636e+02,-4.0128724730644603e+00,1.9074728434929395e+02,1.1392832816469030e+00,2.0510293406859887e+02,-9.6425288812587273e-01,2.2504955036245590e+02,-4.0128724730658147e+00,7.6031204923566054e+02,-4.0926318813948717e+02,1.4638407697879978e-07,1.4663122689718088e-07,7.5210638032846821e-08,2.9464308931663328e-07,3.5325638866874421e-07,3.5333857479733962e-07,4.5713468901041430e-07,4.4917687012206425e-07,6.0121545914421391e-05,6.0135533367337675e-05,7.7800841190692088e-05,7.6446481045989290e-05,9.9764465973066407e-01,-5.6388496415836452e-03,9.9764070723792786e-01,-5.6401392190122629e-03,9.9877063740720851e-01,-7.3052935461443962e-03,9.9527110170146960e-01,-7.1529672860909423e-03
9.7876823965948702e+01,1.8358900867287398e-03,6.8076504227994772e-04,-4.4793984556301507e-04,-2.3676511524108005e-04,-4.4073738856792487e-04,-2.2905646292478084e-04,-1.4506505687630721e-04,-1.2144349471004343e-04,-4.4793984556301306e-04,-2.3676511524107978e-04,1.8506747115248712e-03,6.9525452630345749e-04,-4.2940753424961946e-04,-2.1726186433915643e-04,-1.7904173655215695e-04,-1.5834285413640145e-04,-4.4073738856792487e-04,-2.2905646292478159e-04,-4.2940753424961951e-04,-2.1726186433915608e-04,1.8741437597554161e-03,7.2115772277360620e-04,-2.2562744012912851e-04,-2.0808655712445270e-04,-1.4506505687630704e-04,-1.2144349471004281e-04,-1.7904173655215706e-04,-1.5834285413640086e-04,-2.2562744012912894e-04,-2.0808655712445257e-04,1.1026254341429038e-03,7.1794114695009862e-04,6.1993279558018639e+02,-1.5906132357118005e+02,2.4303264329568103e+02,-7.2513322400074429e+00,2.4198368240423304e+02,-6.9160112365795428e+00,1.9102342015168895e+02,9.4891065957520460e-01,2.4303264329568046e+02,-7.2513322400080238e+00,6.1705445791967566e+02,-1.5830959451729171e+02,2.4012772642367079e+02,-6.4591030126652340e+00,2.0539375393803925e+02,-1.0208982040219339e+00,2.4198368240423261e+02,-6.9160112365797684e+00,2.4012772642366997e+02,-6.4591030126657341e+00,6.1407857881118366e+02,-1.5743370217016971e+02,2.2535621003327705e+02,-3.8836663326100891e+00,1.9102342015168858e+02,9.4891065957496545e-01,2.0539375393803914e+02,-1.0208982040216055e+00,2.2535621003327722e+02,-3.8836663326098009e+00,7.5307769146628277e+02,-3.9811531224114316e+02,1.4723600320586722e-07,1.4748720843413458e-07,7.6628237514028246e-08,2.9801006510917527e-07,3.6566571978601471e-07,3.6575042811297076e-07,4.7522162961678146e-07,4.6177894475094016e-07,5.9775657602168150e-05,5.9789504937792451e-05,7.7684846787772494e-05,7.5487360711515173e-05,9.9762992187034283e-01,-5.8368516142410882e-03,9.9762590420900166e-01,-5.8381802698716997e-03,9.9874582809656809e-01,-7.5941562698766509e-03,9.9521602385766483e-01,-7.3532506883761638e-03
1.0190133374761122e+02,1.8582309433706273e-03,6.7024283175235431e-04,-4.5646235851459462e-04,-2.3270802031025099e-04,-4.4900046658961538e-04,-2.2484070500009825e-04,-1.4933010133071908e-04,-1.2198016901068171e-04,-4.5646235851459478e-04,-2.3270802031025072e-04,1.8734922511320540e-03,6.8501269176537646e-04,-4.3729008995898629e-04,-2.1280437537252032e-04,-1.8451963300953779e-04,-1.5957157289932060e-04,-4.4900046658961522e-04,-2.2484070500009812e-04,-4.3729008995898645e-04,-2.1280437537252032e-04,1.8978021677385757e-03,7.1147506730166732e-04,-2.3274012135537394e-04,-2.1023243406292777e-04,-1.4933010133071916e-04,-1.2198016901068175e-04,-1.8451963300953789e-04,-1.5957157289932068e-04,-2.3274012135537394e-04,-2.1023243406292786e-04,1.1263261754363150e-03,7.2207179161048497e-04,6.1784765632148958e+02,-1.5409283194635591e+02,2.4300501806395883e+02,-7.4740365129894659e+00,2.4195568367492316e+02,-7.1587303795285333e+00,1.9128048469495741e+02,7.4100747219812291e-01,2.4300501806395891e+02,-7.4740365129895148e+00,6.1497184791588586e+02,-1.5338043636148461e+02,2.4010089109693908e+02,-6.7263598985764164e+00,2.0566830853888510e+02,-1.1007160688137958e+00,2.4195568367492319e+02,-7.1587303795286568e+00,2.4010089109693916e+02,-6.7263598985764856e+00,6.1199571873723869e+02,-1.5255608954027721e+02,2.2565050159823454e+02,-3.7853356410930834e+00,1.9128048469495749e+02,7.4100747219807495e-01,2.0566830853888507e+02,-1.1007160688138564e+00,2.2565050159823454e+02,-3.7853356410930830e+00,7.4608102287860891e+02,-3.8719442102016563e+02,1.4805195781954880e-07,1.4830707018940122e-07,7.8109038625459035e-08,3.0131817522627119e-07,3.7861745140937309e-07,3.7870476416081836e-07,4.9405043200006251e-07,4.7484619421312371e-07,5.9448478246164063e-05,5.9462187625342394e-05,7.7573144739985362e-05,7.4557798489934706e-05,9.9761566666149837e-01,-6.0435091473727007e-03,9.9761158616051271e-01,-6.0448781464452735e-03,9.9871983218526927e-01,-7.8948518724607890e-03,9.9516178964709490e-01,-7.5609260943758274e-03
1.0609132375560732e+02,1.8799974718076335e-03,6.5923244370454288e-04,-4.6472131131085879e-04,-2.2840693695407063e-04,-4.5698864437138966e-04,-2.2038644770218128e-04,-1.5363587932009165e-04,-1.2241029276618311e-04,-4.6472131131086042e-04,-2.2840693695406979e-04,1.8957554965599421e-03,6.7427375425574139e-04,-4.4488085936091260e-04,-2.0811457043298868e-04,-1.9008514970359202e-04,-1.6067120061873165e-04,-4.5698864437138960e-04,-2.2038644770217981e-04,-4.4488085936091276e-04,-2.0811457043298998e-04,1.9209453179289688e-03,7.0128117375931639e-04,-2.4000262904854146e-04,-2.1221879190542762e-04,-1.5363587932009160e-04,-1.2241029276618308e-04,-1.9008514970359186e-04,-1.6067120061873233e-04,-2.4000262904854132e-04,-2.1221879190542762e-04,1.1503535525035488e-03,7.2572467113313547e-04,6.1585330701988460e+02,-1.4926999441636795e+02,2.4295443098092397e+02,-7.7032057347796732e+00,2.4190418135457398e+02,-7.4071269318786905e+00,1.9151821762830474e+02,5.1676365780373112e-01,2.4295443098092491e+02,-7.7032057347793206e+00,6.1297899723070270e+02,-1.4859551150902755e+02,2.4004991305313212e+02,-6.9984042715782939e+00,2.0592610546060635e+02,-1.2024830951802110e+00,2.4190418135457480e+02,-7.4071269318793780e+00,2.4004991305313277e+02,-6.9984042715783197e+00,6.1000122428644772e+02,-1.4782074492051481e+02,2.2593161894175458e+02,-3.7166104044077759e+00,1.9151821762830511e+02,5.1676365780361222e-01,2.0592610546060641e+02,-1.2024830951805243e+00,2.2593161894175432e+02,-3.7166104044078101e+00,7.3931783652478100e+02,-3.7649750174495296e+02,1.4883235615267733e-07,1.4909122155417205e-07,7.9655632872769696e-08,3.0456255603030168e-07,3.9213559763719311e-07,3.9222560032785838e-07,5.1365194125275982e-07,4.8839973190731420e-07,5.9139327704575618e-05,5.9152901322093694e-05,7.7465628376701087e-05,7.3657255220213117e-05,9.9760187966660596e-01,-6.2592054804412722e-03,9.9759773874686264e-01,-6.2606161395246367e-03,9.9869259359072982e-01,-8.2078710251089117e-03,9.9510846909692563e-01,-7.7763296396749504e-03
1.1045359822369301e+02,1.9011598229666865e-03,6.4777125628759488e-04,-4.7270189079405832e-04,-2.2388197895523542e-04,-4.6468734808107609e-04,-2.1571473807578686e-04,-1.5797717106509775e-04,-1.2273041193052277e-04,-4.7270189079405800e-04,-2.2388197895523563e-04,1.9174342908814222e-03,6.6307343991102419e-04,-4.5216539207177297e-04,-2.0321486631806257e-04,-1.9573231033362271e-04,-1.6163458586310772e-04,-4.6468734808107636e-04,-2.1571473807578735e-04,-4.5216539207177281e-04,-2.0321486631806211e-04,1.9435427389559445e-03,6.9060860582361220e-04,-2.4740795365863779e-04,-2.1403356833867780e-04,-1.5797717106509778e-04,-1.2273041193052283e-04,-1.9573231033362279e-04,-1.6163458586310756e-04,-2.4740795365863790e-04,-2.1403356833867780e-04,1.1746860466217918e-03,7.2887134832212307e-04,6.1394613119892449e+02,-1.4459032840225538e+02,2.4288156691426514e+02,-7.9374289178411104e+00,2.4182990077578270e+02,-7.6597833932179906e+00,1.9173640350521089e+02,2.7734625702084709e-01,2.4288156691426488e+02,-7.9374289178412365e+00,6.1107235648869869e+02,-1.4395232602481735e+02,2.3997555872990034e+02,-7.2738115994426158e+00,2.0616669625263285e+02,-1.3249871882565398e+00,2.4182990077578256e+02,-7.6597833932177606e+00,2.3997555872990017e+02,-7.2738115994426149e+00,6.0809164322099025e+02,-1.4322515609904488e+02,2.2619879859520472e+02,-3.6762164161976512e+00,1.9173640350521077e+02,2.7734625702087401e-01,2.0616669625263293e+02,-1.3249871882564097e+00,2.2619879859520486e+02,-3.6762164161976267e+00,7.3278394362471784e+02,-3.6602169744182697e+02,1.4957772630656510e-07,1.4984018542278152e-07,8.1270384075062368e-08,3.0773847014485178e-07,4.0624505433630255e-07,4.0633783648115316e-07,5.3405858440969142e-07,5.0246167999762362e-07,5.8847524878429593e-05,5.8860965041009028e-05,7.7362236160470501e-05,7.2785196763625916e-05,9.9758854398751362e-01,-6.4843379152457409e-03,9.9758434514983674e-01,-6.4857916135758831e-03,9.9866405859863072e-01,-8.5337295154555553e-03,9.9505612961512380e-01,-7.9998135412895476e-03
1.1499524116283990e+02,1.9216920038184436e-03,6.3589888241156317e-04,-4.8039136663290317e-04,-2.1915434573200257e-04,-4.7208418257712936e-04,-2.1084770568759035e-04,-1.6234841921959582e-04,-1.2293726398806724e-04,-4.8039136663290236e-04,-2.1915434573200297e-04,1.9385021635714504e-03,6.5144969814754435e-04,-4.5913155599987759e-04,-1.9812878893357033e-04,-2.0145443174442157e-04,-1.6245473856588873e-04,-4.7208418257712904e-04,-2.1084770568759230e-04,-4.5913155599987770e-04,-1.9812878893356848e-04,1.9655673233723615e-03,6.7949209573760195e-04,-2.5494788810840582e-04,-2.1566482438376735e-04,-1.6234841921959579e-04,-1.2293726398806729e-04,-2.0145443174442168e-04,-1.6245473856588805e-04,-2.5494788810840593e-04,-2.1566482438376748e-04,1.1992993543773430e-03,7.3148393864160824e-04,6.1212253599530106e+02,-1.4005132112964344e+02,2.4278715296233671e+02,-8.1753873109239095e+00,2.4173361037831205e+02,-7.9153773473995956e+00,1.9193486436833984e+02,2.3906346016092265e-02,2.4278715296233602e+02,-8.1753873109244246e+00,6.0924840186035010e+02,-1.3944836027941250e+02,2.3987863893453778e+02,-7.5512550971279104e+00,2.0638967002395344e+02,-1.4670199148087186e+00,2.4173361037831120e+02,-7.9153773473989109e+00,2.3987863893453735e+02,-7.5512550971279673e+00,6.0626355149910455e+02,-1.3876679173815708e+02,2.2645131467831109e+02,-3.6628666466734923e+00,1.9193486436833948e+02,2.3906346016216495e-02,2.0638967002395333e+02,-1.4670199148084830e+00,2.2645131467831121e+02,-3.6628666466734296e+00,7.2647515760154306e+02,-3.5576429599693370e+02,1.5028867481219031e-07,1.5055456417861150e-07,8.2955722266806566e-08,3.1084135705275294e-07,4.2097163293055890e-07,4.2106728878129060e-07,5.5530401487562683e-07,5.1705520519271728e-07,5.8572390116135503e-05,5.8585699306987496e-05,7.7262886256558640e-05,7.1941092513285804e-05,9.9757564075792959e-01,-6.7193183567678351e-03,9.9757138656587729e-01,-6.7208165479460619e-03,9.9863417111261032e-01,-8.8729625146254463e-03,9.9500483513608307e-01,-8.2317466632622922e-03
1.1972362786514542e+02,1.9415716891688483e-03,6.2365665765464655e-04,-4.8777903844589348e-04,-2.1424604576498500e-04,-4.7916887344686109e-04,-2.0580827454315045e-04,-1.6674375129480530e-04,-1.2302782840754601e-04,-4.8777903844589315e-04,-2.1424604576498460e-04,1.9589361484744733e-03,6.3944221148048324e-04,-4.6576947672341204e-04,-1.9288066570418035e-04,-2.0724415640012648e-04,-1.6312492592532345e-04,-4.7916887344686088e-04,-2.0580827454314495e-04,-4.6576947672341264e-04,-1.9288066570418523e-04,1.9869951533786675e-03,6.6796809879903732e-04,-2.6261307364530034e-04,-2.1710090046231069e-04,-1.6674375129480454e-04,-1.2302782840754609e-04,-2.0724415640012612e-04,-1.6312492592532492e-04,-2.6261307364529969e-04,-2.1710090046231034e-04,1.2241664306858612e-03,7.3353542907397254e-04,6.1037896963911294e+02,-1.3565043839869651e+02,2.4267196183039923e+02,-8.4158576190900742e+00,2.4161612474950985e+02,-8.1726845716865366e+00,1.9211346782663438e+02,-2.4242555689882406e-01,2.4267196183040036e+02,-8.4158576190891008e+00,6.0750365191997037e+02,-1.3508107756229037e+02,2.3976001150339820e+02,-7.8295087672870736e+00,2.0659466268914775e+02,-1.6273817493547005e+00,2.4161612474951107e+02,-8.1726845716883361e+00,2.3976001150339826e+02,-7.8295087672869146e+00,6.0451356928555049e+02,-1.3444310981575543e+02,2.2668848973747126e+02,-3.6752673802525249e+00,1.9211346782663486e+02,-2.4242555689919726e-01,2.0659466268914795e+02,-1.6273817493551461e+00,2.2668848973747100e+02,-3.6752673802526927e+00,7.2038729309116320e+02,-3.4572272450513003e+02,1.5096590205183388e-07,1.5123505488293846e-07,8.4713748185698857e-08,3.1386692819662220e-07,4.3634203754385966e-07,4.3644066665944706e-07,5.7742343451823589e-07,5.3220454612896748e-07,5.8313239626897727e-05,5.8326420532601455e-05,7.7167515861598909e-05,7.1124412865728834e-05,9.9756314884350850e-01,-6.9645729448114188e-03,9.9755884190987743e-01,-6.9661171658734478e-03,9.9860287882436205e-01,-9.2261297643164084e-03,9.9495464455510951e-01,-8.4725149416981192e-03
1.2464643688076109e+02,1.9607807856416946e-03,6.1108626126454456e-04,-4.9485643767596243e-04,-2.0917921560028828e-04,-4.8593346854236563e-04,-2.0061945797164915e-04,-1.7115695927749983e-04,-1.2299933895643870e-04,-4.9485643767596221e-04,-2.0917921560028696e-04,1.9787173408447171e-03,6.2709105686065548e-04,-4.7207175354716533e-04,-1.8749489016682636e-04,-2.1309340249325447e-04,-1.6363876428145845e-04,-4.8593346854236904e-04,-2.0061945797165181e-04,-4.7207175354716207e-04,-1.8749489016682441e-04,2.0078060273107830e-03,6.5607352568280888e-04,-2.7039291129791294e-04,-2.1833061396997147e-04,-1.7115695927750042e-04,-1.2299933895643808e-04,-2.1309340249325384e-04,-1.6363876428145772e-04,-2.7039291129791332e-04,-2.1833061396997152e-04,1.2492573536458176e-03,7.3500006520965569e-04,6.0871194850873269e+02,-1.3138511827270401e+02,2.4253679802127539e+02,-8.6577141068626968e+00,2.4147828985690168e+02,-8.4305813549577042e+00,1.9227212935050065e+02,-5.2053741449704705e-01,2.4253679802127439e+02,-8.6577141068627022e+00,6.0583469313842397e+02,-1.3084791828182401e+02,2.3962056568011988e+02,-8.1074501089093864e+00,2.0678136239431623e+02,-1.8048796500054944e+00,2.4147828985690245e+02,-8.4305813549561801e+00,2.3962056568011971e+02,-8.1074501089097630e+00,6.0283838440574095e+02,-1.3025155265686820e+02,2.2690970444110346e+02,-3.7121153157940014e+00,1.9227212935050079e+02,-5.2053741449668900e-01,2.0678136239431618e+02,-1.8048796500052462e+00,2.2690970444110360e+02,-3.7121153157938940e+00,7.1451615806261123e+02,-3.3589454025022934e+02,1.5161036642052554e-07,1.5188261309589679e-07,8.6546691987286150e-08,3.1681122874360863e-07,4.5238391505629412e-07,4.5248562361780656e-07,6.0045331853985155e-07,5.4793513257513775e-07,5.8069390686432833e-05,5.8082446310202937e-05,7.7076034719131899e-05,7.0334638844019509e-05,9.9755104215615031e-01,-7.2205428315982962e-03,9.9754668513481237e-01,-7.2221347239900613e-03,9.9857012580785154e-01,-9.5938111025818465e-03,9.9490561067698158e-01,-8.7225232740771926e-03
1.2977166248729000e+02,1.9793052555538071e-03,5.9823137825934590e-04,-5.0161732842433579e-04,-2.0397688140586512e-04,-4.9237234801343429e-04,-1.9530513848723522e-04,-1.7558152492121610e-04,-1.2284935917029560e-04,-5.0161732842433622e-04,-2.0397688140586605e-04,1.9978307150061610e-03,6.1443833977204245e-04,-4.7803346207584942e-04,-1.8199672007756547e-04,-2.1899340374697740e-04,-1.6399024925525856e-04,-4.9237234801343213e-04,-1.9530513848723478e-04,-4.7803346207585099e-04,-1.8199672007756571e-04,2.0279832904606977e-03,6.4384733202557014e-04,-2.7827562057942197e-04,-2.1934322960533192e-04,-1.7558152492121594e-04,-1.2284935917029595e-04,-2.1899340374697775e-04,-1.6399024925525869e-04,-2.7827562057942186e-04,-2.1934322960533189e-04,1.2745394434739146e-03,7.3585348579101502e-04,6.0711801194040243e+02,-1.2725275919151956e+02,2.4238249561931286e+02,-8.8999265570525363e+00,2.4132098197511689e+02,-8.6880425326817932e+00,1.9241079695468267e+02,-8.0934030258986922e-01,2.4238249561931315e+02,-8.8999265570527424e+00,6.0423813659897587e+02,-1.2674628808604150e+02,2.3946122204601940e+02,-8.3840580037466612e+00,2.0694949150800974e+02,-1.9983311134335406e+00,2.4132098197511621e+02,-8.6880425326823350e+00,2.3946122204601951e+02,-8.3840580037464996e+00,6.0123471141046298e+02,-1.2618953472051655e+02,2.2711437582773351e+02,-3.7721008027498941e+00,1.9241079695468244e+02,-8.0934030259000089e-01,2.0694949150800977e+02,-1.9983311134335957e+00,2.2711437582773348e+02,-3.7721008027499052e+00,7.0885753163156369e+02,-3.2627742991693526e+02,1.5222285535933893e-07,1.5249802450109106e-07,8.8456228280772617e-08,3.1967066261368847e-07,4.6912598432737374e-07,4.6923088476255015e-07,6.2443185332300261e-07,5.6427357288205384e-07,5.7840175623650722e-05,5.7853109163459437e-05,7.6988376828004065e-05,6.9571253022955698e-05,9.9753929642032246e-01,-7.4876862893713519e-03,9.9753489198874301e-01,-7.4893275928794830e-03,9.9853586327487598e-01,-9.9766135470902954e-03,9.9485777976164091e-01,-8.9821953146759451e-03
1.3510762767190218e+02,1.9971345800270149e-03,5.8513466178027398e-04,-5.0805741720050702e-04,-1.9866148359632045e-04,-4.9848190679757534e-04,-1.8988855141996444e-04,-1.8001062280210289e-04,-1.2257578690894031e-04,-5.0805741720050777e-04,-1.9866148359631939e-04,2.0162646165887785e-03,6.0152523037656125e-04,-4.8365183437212920e-04,-1.7641069866290452e-04,-2.2493473224684412e-04,-1.6417391205153885e-04,-4.9848190679757784e-04,-1.8988855141996382e-04,-4.8365183437212693e-04,-1.7641069866290506e-04,2.0475133412760430e-03,6.3132769903264979e-04,-2.8624828911111278e-04,-2.2012881633780594e-04,-1.8001062280210300e-04,-1.2257578690893979e-04,-2.2493473224684349e-04,-1.6417391205153891e-04,-2.8624828911111283e-04,-2.2012881633780580e-04,1.2999772578283131e-03,7.3607327555888892e-04,6.0559378346305914e+02,-1.2325074611530985e+02,2.4220989998961093e+02,-9.1415547164014832e+00,2.4114508744845517e+02,-8.9441352734042745e+00,1.9252946493442198e+02,-1.1077662094479870e+00,2.4220989998961096e+02,-9.1415547164008117e+00,6.0271067592363499e+02,-1.2277358318385096e+02,2.3928291038082639e+02,-8.6584062944374161e+00,2.0709882601306765e+02,-2.2065645595582479e+00,2.4114508744845654e+02,-8.9441352734037167e+00,2.3928291038082637e+02,-8.6584062944375653e+00,5.9969934505530478e+02,-1.2225446731032993e+02,2.2730198443798366e+02,-3.8539117862700722e+00,1.9252946493442241e+02,-1.1077662094477549e+00,2.0709882601306774e+02,-2.2065645595583154e+00,2.2730198443798361e+02,-3.8539117862701260e+00,7.0340717098437199e+02,-3.1686919544434193e+02,1.5280447292209472e-07,1.5308239201473217e-07,9.0443730052017431e-08,3.2244213136750946e-07,4.8659784040920863e-07,4.8670605309887402e-07,6.4939870235801111e-07,5.8124780291542801e-07,5.7624914156985627e-05,5.7637729148000425e-05,7.6904460664207376e-05,6.8833751335128563e-05,9.9752788134309234e-01,-7.7664755273004179e-03,9.9752343219192119e-01,-7.7681681072571673e-03,9.9850004541555060e-01,-1.0375167511071755e-02,9.9481118922967371e-01,-9.2519758228713934e-03
1.4066299764724951e+02,2.0142629306301660e-03,5.7183929820763489e-04,-5.1417480903315118e-04,-1.9325561885311492e-04,-5.0426103502259744e-04,-1.8439303594129753e-04,-1.8443712922387609e-04,-1.2217691434605754e-04,-5.1417480903315172e-04,-1.9325561885311635e-04,2.0340119056842282e-03,5.8839351052028521e-04,-4.8892674721370550e-04,-1.7076142474621022e-04,-2.3090727967068258e-04,-1.6418483992557622e-04,-5.0426103502259527e-04,-1.8439303594129848e-04,-4.8892674721370735e-04,-1.7076142474620925e-04,2.0663867492561297e-03,6.1855353579759063e-04,-2.9429681740179489e-04,-2.2067821651237975e-04,-1.8443712922387612e-04,-1.2217691434605817e-04,-2.3090727967068310e-04,-1.6418483992557606e-04,-2.9429681740179489e-04,-2.2067821651237978e-04,1.3255327416265628e-03,7.3563916294020198e-04,6.0413594920348112e+02,-1.1937641225696015e+02,2.4201987878078813e+02,-9.3817526481949649e+00,2.4095151450359469e+02,-9.1980244092903103e+00,1.9262816825555112e+02,-1.4147674436128561e+00,2.4201987878078805e+02,-9.3817526481953699e+00,6.0124906709573690e+02,-1.1892715357619893e+02,2.3908658234419195e+02,-8.9296697528602138e+00,2.0722918791837429e+02,-2.4284160726174679e+00,2.4095151450359330e+02,-9.1980244092903849e+00,2.3908658234419201e+02,-8.9296697528599491e+00,5.9822914217022958e+02,-1.1844372332793435e+02,2.2747206400477145e+02,-3.9562268389820496e+00,1.9262816825555061e+02,-1.4147674436128828e+00,2.0722918791837418e+02,-2.4284160726174022e+00,2.2747206400477148e+02,-3.9562268389820709e+00,6.9816079451292217e+02,-3.0766774336612662e+02,1.5335627059279361e-07,1.5363676638167536e-07,9.2510715745203413e-08,3.2512302555671236e-07,5.0483033031621999e-07,5.0494198356073620e-07,6.7539477389735202e-07,5.9888715281499729e-07,5.7422957139840679e-05,5.7435657366212505e-05,7.6824158187339294e-05,6.8121642545041581e-05,9.9751676638536757e-01,-8.0574027279535932e-03,9.9751227521168662e-01,-8.0591485746785985e-03,9.9846262215270232e-01,-1.0790123005049007e-02,9.9476586772045938e-01,-9.5323317215479462e-03
1.4644679392313063e+02,2.0306874593716846e-03,5.5838753038584194e-04,-5.1996932016535235e-04,-1.8778126160874566e-04,-5.0971039794808944e-04,-1.7884124249269078e-04,-1.8885365498713403e-04,-1.2165146612311860e-04,-5.1996932016535203e-04,-1.8778126160874618e-04,2.0510682910003185e-03,5.7508413078847501e-04,-4.9385997926102300e-04,-1.6507272082989501e-04,-2.3690035958459434e-04,-1.6401880283512131e-04,-5.0971039794808889e-04,-1.7884124249269070e-04,-4.9385997926102375e-04,-1.6507272082989520e-04,2.0845966489126126e-03,6.0556312464044666e-04,-3.0240611315886804e-04,-2.2098328889346360e-04,-1.8885365498713390e-04,-1.2165146612311869e-04,-2.3690035958459462e-04,-1.6401880283512131e-04,-3.0240611315886798e-04,-2.2098328889346358e-04,1.3511653553707312e-03,7.3453342928536561e-04,6.0274126188342609e+02,-1.1562708195434118e+02,2.4181329319814770e+02,-9.6197608085242887e+00,2.4074116385703095e+02,-9.4489632278054962e+00,1.9270697607281537e+02,-1.7293238343005473e+00,2.4181329319814782e+02,-9.6197608085244504e+00,5.9985013123785086e+02,-1.1520434394467480e+02,2.3887318121020718e+02,-9.1971139292685589e+00,2.0734044124065821e+02,-2.6627403481621039e+00,2.4074116385703059e+02,-9.4489632278058178e+00,2.3887318121020718e+02,-9.1971139292684789e+00,5.9682102237388472e+02,-1.1475467586968796e+02,2.2762420073815892e+02,-4.0777312658263263e+00,1.9270697607281534e+02,-1.7293238343006689e+00,2.0734044124065821e+02,-2.6627403481620693e+00,2.2762420073815895e+02,-4.0777312658263067e+00,6.9311407350646357e+02,-2.9867108248768727e+02,1.5387939770904091e-07,1.5416229719165411e-07,9.4657958942391843e-08,3.2771133145622923e-07,5.2385525132198683e-07,5.2397048246828370e-07,7.0246278465350830e-07,6.1722242817840169e-07,5.7233646409161426e-05,5.7246235953058972e-05,7.6747358227286663e-05,6.7434448964707756e-05,9.9750591831469704e-01,-8.3609752109506802e-03,9.9750138780564279e-01,-8.3627764576551557e-03,9.9842355311954034e-01,-1.1222158777652751e-02,9.9472183330433084e-01,-9.8237533663965461e-03
