omega,Overhead_Tv_real_0_0,Overhead_Tv_imag_0_0,Overhead_Tv_real_0_1,Overhead_Tv_imag_0_1,Overhead_Tv_real_0_2,Overhead_Tv_imag_0_2,Overhead_Tv_real_0_3,Overhead_Tv_imag_0_3,Overhead_Tv_real_1_0,Overhead_Tv_imag_1_0,Overhead_Tv_real_1_1,Overhead_Tv_imag_1_1,Overhead_Tv_real_1_2,Overhead_Tv_imag_1_2,Overhead_Tv_real_1_3,Overhead_Tv_imag_1_3,Overhead_Tv_real_2_0,Overhead_Tv_imag_2_0,Overhead_Tv_real_2_1,Overhead_Tv_imag_2_1,Overhead_Tv_real_2_2,Overhead_Tv_imag_2_2,Overhead_Tv_real_2_3,Overhead_Tv_imag_2_3,Overhead_Tv_real_3_0,Overhead_Tv_imag_3_0,Overhead_Tv_real_3_1,Overhead_Tv_imag_3_1,Overhead_Tv_real_3_2,Overhead_Tv_imag_3_2,Overhead_Tv_real_3_3,Overhead_Tv_imag_3_3,Overhead_Ti_real_0_0,Overhead_Ti_imag_0_0,Overhead_Ti_real_0_1,Overhead_Ti_imag_0_1,Overhead_Ti_real_0_2,Overhead_Ti_imag_0_2,Overhead_Ti_real_0_3,Overhead_Ti_imag_0_3,Overhead_Ti_real_1_0,Overhead_Ti_imag_1_0,Overhead_Ti_real_1_1,Overhead_Ti_imag_1_1,Overhead_Ti_real_1_2,Overhead_Ti_imag_1_2,Overhead_Ti_real_1_3,Overhead_Ti_imag_1_3,Overhead_Ti_real_2_0,Overhead_Ti_imag_2_0,Overhead_Ti_real_2_1,Overhead_Ti_imag_2_1,Overhead_Ti_real_2_2,Overhead_Ti_imag_2_2,Overhead_Ti_real_2_3,Overhead_Ti_imag_2_3,Overhead_Ti_real_3_0,Overhead_Ti_imag_3_0,Overhead_Ti_real_3_1,Overhead_Ti_imag_3_1,Overhead_Ti_real_3_2,Overhead_Ti_imag_3_2,Overhead_Ti_real_3_3,Overhead_Ti_imag_3_3,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_Tau_3,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2,Overhead_H_real_3,Overhead_H_imag_3
9.4011258904507542e+01,-6.8247407953252437e-01,3.0859189148587596e-02,-4.8795941487189270e-01,1.4620424174850131e-02,5.3275935712836497e-01,1.8526415106786098e-02,-4.8612096855543234e-02,1.2205056274232073e-01,-1.2435850927336756e-01,3.5507507428115564e-02,8.0912767630083815e-01,2.1718356732374107e-03,5.4062457754944426e-01,1.2599400029621718e-02,-7.2239487264377469e-02,1.2678062112095886e-01,7.0927014896644591e-01,-9.6624454232558388e-03,-3.2693971890548729e-01,-9.5472355790650679e-03,5.5066633220309658e-01,7.2285057251733342e-03,-1.0438319749393843e-01,1.3217416575603913e-01,1.1560271593992709e-01,5.4336267579293794e-03,2.6537305065914328e-03,-1.3294426798611107e-03,3.2939063778181316e-01,-1.0773443102602387e-01,9.6595902472914374e-01,2.4403470064608968e-03,-6.7377093347545358e-01,2.2297413977845848e-02,-4.8684544819488468e-01,-1.1075061818035083e-02,5.7024487386189626e-01,-4.6006975599344732e-02,-1.1761609988361652e-01,-5.3966887620523422e-02,-1.1001561622506419e-01,-1.8250552385046824e-02,8.1109629070856837e-01,-4.4967684331862004e-03,5.9864887262093947e-01,-4.0870094521940722e-02,-1.9752863764092768e-01,-5.2868961804096989e-02,7.3530476483048501e-01,-2.5963948738631261e-02,-3.2558122614059815e-01,1.2288324947556092e-02,6.2970068831451198e-01,-4.1083975057308472e-02,-3.0612590238736459e-01,-4.9337202224746260e-02,4.0458639703733167e-02,-1.9044588853147451e-03,1.2805836550108440e-03,8.2891419550408432e-04,1.5773872099821001e-01,2.2737349255817832e-01,1.0022102969128517e+00,-9.2143406003795836e-02,6.0121545914421391e-05,6.0135533367337675e-05,7.7800841190692088e-05,7.6446481045989290e-05,9.9764465973066407e-01,-5.6388496415836452e-03,9.9764070723792786e-01,-5.6401392190122629e-03,9.9877063740720851e-01,-7.3052935461443962e-03,9.9527110170146960e-01,-7.1529672860909423e-03
9.7876823965948702e+01,-6.8361907012080669e-01,2.9420642565039679e-02,-4.8728797225164167e-01,1.6084082114366807e-02,5.3181236749278538e-01,1.8633121222461663e-02,-5.0819437979550075e-02,1.2594993161824636e-01,-1.2417551801642318e-01,3.6840803476897901e-02,8.0918898778279769e-01,2.4210633442599758e-03,5.3991233321412768e-01,1.3024545223628586e-02,-7.4520563442352916e-02,1.3083194955041780e-01,7.0821749922984045e-01,-1.0828498723045393e-02,-3.2766645362832436e-01,-1.1169349064156221e-02,5.5017983625784517e-01,8.0211794517187074e-03,-1.0675092208381835e-01,1.3639404764065308e-01,1.1534565358958399e-01,5.3559575036671719e-03,2.5326941972654829e-03,-1.6066029315096346e-03,3.3182898681167938e-01,-1.1081867264703396e-01,9.6378337881467968e-01,2.4878048328547675e-03,-6.7454655427066657e-01,2.3613192755059357e-02,-4.8625841369267897e-01,-1.2563852141301814e-02,5.7013169689264243e-01,-4.6850964400544454e-02,-1.1968384342061537e-01,-5.5464701194105862e-02,-1.0956698303266878e-01,-1.9860609627623989e-02,8.1128594565249723e-01,-4.6738596587146287e-03,5.9899275056299139e-01,-4.2881487824115938e-02,-1.9993931973489229e-01,-5.4198121763806173e-02,7.3475602540592255e-01,-2.5013037112453833e-02,-3.2635470843666697e-01,1.3904952243184648e-02,6.3039055965693958e-01,-4.4529331375092969e-02,-3.0894835558657191e-01,-5.0366040580170836e-02,4.0498456249981010e-02,-1.9994463951714080e-03,1.2476951224146856e-03,9.1903664655187630e-04,1.6384026724124143e-01,2.3473586043277378e-01,1.0035701313634433e+00,-9.6607635936507660e-02,5.9775657602168150e-05,5.9789504937792451e-05,7.7684846787772494e-05,7.5487360711515173e-05,9.9762992187034283e-01,-5.8368516142410882e-03,9.9762590420900166e-01,-5.8381802698716997e-03,9.9874582809656809e-01,-7.5941562698766509e-03,9.9521602385766483e-01,-7.3532506883761638e-03
1.0190133374761122e+02,-6.8474304388865603e-01,2.7948480239728873e-02,-4.8659979881206739e-01,1.7572907649466847e-02,5.3083976979320235e-01,1.8721572070374795e-02,-5.3204360305539607e-02,1.2990124325547953e-01,-1.2395192799298659e-01,3.8184275928028776e-02,8.0924906319855994e-01,2.6765382493100232e-03,5.3915387456307107e-01,1.3438971837088157e-02,-7.6985731571481059e-02,1.3493816457982943e-01,7.0718018220015955e-01,-1.2021926851191966e-02,-3.2840071527582271e-01,-1.2814562903627962e-02,5.4962339698346707e-01,8.8111035656227993e-03,-1.0931048783216975e-01,1.4067181110060145e-01,1.1509804529312187e-01,5.2754208265929983e-03,2.4110576167366859e-03,-1.8874726853346396e-03,3.3444140658109373e-01,-1.1391473403854954e-01,9.6146575356579245e-01,2.4729438170840168e-03,-6.7532932984703453e-01,2.4944272040418027e-02,-4.8566671652001997e-01,-1.4082025002395884e-02,5.7004389015614643e-01,-4.7798603592059556e-02,-1.2190613993264746e-01,-5.6928789071123087e-02,-1.0909513353618638e-01,-2.1494326047285770e-02,8.1149129644958740e-01,-4.8475734378766542e-03,5.9929320938362873e-01,-4.5032048553873633e-02,-2.0252076859168763e-01,-5.5467513936268621e-02,7.3422636027639254e-01,-2.4032826912804738e-02,-3.2714515448285270e-01,1.5543549004963891e-02,6.3095096855180199e-01,-4.8153849148956554e-02,-3.1195893786831880e-01,-5.1298698775244081e-02,4.0537532462465005e-02,-2.0974955627615895e-03,1.2144205094203257e-03,1.0109475586708534e-03,1.7046483719162991e-01,2.4215304627673626e-01,1.0048920060883759e+00,-1.0137530080252605e-01,5.9448478246164063e-05,5.9462187625342394e-05,7.7573144739985362e-05,7.4557798489934706e-05,9.9761566666149837e-01,-6.0435091473727007e-03,9.9761158616051271e-01,-6.0448781464452735e-03,9.9871983218526927e-01,-7.8948518724607890e-03,9.9516178964709490e-01,-7.5609260943758274e-03
1.0609132375560732e+02,-6.8584792861007604e-01,2.6444782787547139e-02,-4.8589135832634961e-01,1.9086880245555243e-02,5.2984031508299378e-01,1.8790102562877942e-02,-5.5776353722956702e-02,1.3389448675307347e-01,-1.2368325742015451e-01,3.9539858070263861e-02,8.0930818865977283e-01,2.9384185996542272e-03,5.3834750515284091e-01,1.3839417319958948e-02,-7.9644930574119116e-02,1.3908894546457737e-01,7.0615666899275020e-01,-1.3240433655977490e-02,-3.2914616069406871e-01,-1.4482800700279647e-02,5.4899477656464701e-01,9.5931899049057461e-03,-1.1207237401369113e-01,1.4499674452046810e-01,1.1486002928917287e-01,5.1929921688544170e-03,2.2882203061376366e-03,-2.1720503442983841e-03,3.3723545192544907e-01,-1.1701095144988080e-01,9.5900064915859629e-01,2.3868474376412263e-03,-6.7612243697393948e-01,2.6289407972475039e-02,-4.8506718959573253e-01,-1.5630085519476582e-02,5.6997135325561898e-01,-4.8860869873380022e-02,-1.2428941400625780e-01,-5.8345401521572859e-02,-1.0859577630497207e-01,-2.3152958623606359e-02,8.1171338547334837e-01,-5.0173105756499518e-03,5.9953635270639527e-01,-4.7328688179781177e-02,-2.0527866935206004e-01,-5.6660613902577463e-02,7.3371482466504234e-01,-2.3023691389180232e-02,-3.2795669157888041e-01,1.7203904880591633e-02,6.3136309861322637e-01,-5.1959306953906839e-02,-3.1516201439383501e-01,-5.2115158504597449e-02,4.0575923273629542e-02,-2.1985776401844941e-03,1.1805830301028549e-03,1.1046828741100554e-03,1.7764598292061232e-01,2.4958954378623738e-01,1.0061524566342062e+00,-1.0646216835578128e-01,5.9139327704575618e-05,5.9152901322093694e-05,7.7465628376701087e-05,7.3657255220213117e-05,9.9760187966660596e-01,-6.2592054804412722e-03,9.9759773874686264e-01,-6.2606161395246367e-03,9.9869259359072982e-01,-8.2078710251089117e-03,9.9510846909692563e-01,-7.7763296396749504e-03
1.1045359822369301e+02,-6.8693586726684586e-01,2.4911528939997596e-02,-4.8515901510761478e-01,2.0625953692328072e-02,5.2881283369625121e-01,1.8836702430439362e-02,-5.8544763431664315e-02,1.3791803640879999e-01,-1.2336510492217055e-01,4.0909383505404372e-02,8.0936664996447372e-01,3.2068721045304116e-03,5.3749172074223117e-01,1.4222259961244321e-02,-8.2507967432604606e-02,1.4327229084894416e-01,7.0514519967776623e-01,-1.4481799706444698e-02,-3.2990651590221443e-01,-1.6174004660114673e-02,5.4829205606336129e-01,1.0361961666857600e-02,-1.1504694465088650e-01,1.4935637634701363e-01,1.1463167064241903e-01,5.1096136214889010e-03,2.1635720003615436e-03,-2.4603425365292706e-03,3.4021816771006463e-01,-1.2009409803596247e-01,9.5638306027222653e-01,2.2197495857292360e-03,-6.7692917070179548e-01,2.7647335664700616e-02,-4.8445656206142385e-01,-1.7208604301237392e-02,5.6990172291910302e-01,-5.0048104132786715e-02,-1.2683914853464645e-01,-5.9698941002927636e-02,-1.0806457733487011e-01,-2.4837738406764839e-02,8.1195326459968375e-01,-5.1823564660849700e-03,5.9970603712507720e-01,-4.9777297792194003e-02,-2.0821737875461901e-01,-5.7758919875028014e-02,7.3322032129435122e-01,-2.1985869973786668e-02,-3.2879354549311451e-01,1.8885772714613835e-02,6.3160590545734074e-01,-5.5945888209342168e-02,-3.1856010074590074e-01,-5.2793306508752212e-02,4.0613690470595896e-02,-2.3026660898954601e-03,1.1460010168294981e-03,1.2002815192874914e-03,1.8541655639271770e-01,2.5700314090942050e-01,1.0073238377040084e+00,-1.1188247397295870e-01,5.8847524878429593e-05,5.8860965041009028e-05,7.7362236160470501e-05,7.2785196763625916e-05,9.9758854398751362e-01,-6.4843379152457409e-03,9.9758434514983674e-01,-6.4857916135758831e-03,9.9866405859863072e-01,-8.5337295154555553e-03,9.9505612961512380e-01,-7.9998135412895476e-03
1.1499524116283990e+02,-6.8800932412582760e-01,2.3350648216151237e-02,-4.8439894511842557e-01,2.2190050056011656e-02,5.2775629777535005e-01,1.8859077950449693e-02,-6.1518283620562005e-02,1.4195863720426474e-01,-1.2299309063903227e-01,4.2294616313817389e-02,8.0942474424534705e-01,3.4820845322543204e-03,5.3658531265227716e-01,1.4583562201605421e-02,-8.5583999192957741e-02,1.4747449936315551e-01,7.0414368444507980e-01,-1.5743828128238657e-02,-3.3068567339179411e-01,-1.7888119798041387e-02,5.4751378712586440e-01,1.1111578673489525e-02,-1.1824391560015238e-01,1.5373644910018180e-01,1.1441294856584650e-01,5.0262274300932192e-03,2.0364771516126847e-03,-2.7523592880899402e-03,3.4339560990533302e-01,-1.2314945440766679e-01,9.5360868890822104e-01,1.9611995230997964e-03,-6.7775303510083573e-01,2.9016734693251986e-02,-4.8383136695082918e-01,-1.8818218929242798e-02,5.6982025596727726e-01,-5.1369617275997481e-02,-1.2955936989522462e-01,-6.0972048041018752e-02,-1.0749707162908918e-01,-2.6549880501891644e-02,8.1221200538109761e-01,-5.3418666958403478e-03,5.9978391804169806e-01,-5.2382229482186196e-02,-2.1133936375915599e-01,-5.8742112172721281e-02,7.3274153118717078e-01,-2.0919477296352622e-02,-3.2966014133057331e-01,2.0588847689547284e-02,6.3165637614823233e-01,-6.0111521986652539e-02,-3.2215324911993837e-01,-5.3309196564070148e-02,4.0650910444308214e-02,-2.4097457979922795e-03,1.1104834941372240e-03,1.2977847848615850e-03,1.9380706058555627e-01,2.6434466515663702e-01,1.0083743800250633e+00,-1.1764792178941778e-01,5.8572390116135503e-05,5.8585699306987496e-05,7.7262886256558640e-05,7.1941092513285804e-05,9.9757564075792959e-01,-6.7193183567678351e-03,9.9757138656587729e-01,-6.7208165479460619e-03,9.9863417111261032e-01,-8.8729625146254463e-03,9.9500483513608307e-01,-8.2317466632622922e-03
1.1972362786514542e+02,-6.8907092756761057e-01,2.1763993594184849e-02,-4.8360723326160249e-01,2.3779004494199785e-02,5.2666990871488117e-01,1.8854592830198136e-02,-6.4704964180473834e-02,1.4600118870386147e-01,-1.2256288818922306e-01,4.3697130341623022e-02,8.0948276668605379e-01,3.7642455059101465e-03,5.3562741601237396e-01,1.4919035342100762e-02,-8.8881537531902657e-02,1.5167994331128060e-01,7.0314984843381878e-01,-1.7024382140818584e-02,-3.3148758137184170e-01,-1.9625041637726104e-02,5.4665899922388672e-01,1.1835825498973052e-02,-1.2167235777461950e-01,1.5812068139130769e-01,1.1420378772221985e-01,4.9437367130194670e-03,1.9062931842967780e-03,-3.0481075514839115e-03,3.4677276341813451e-01,-1.2616064179244563e-01,9.5067413724601713e-01,1.5999474894682758e-03,-6.7859762290710079e-01,3.0396202831068399e-02,-4.8318803036861069e-01,-2.0459578730950008e-02,5.6970976042230570e-01,-5.2833198989703997e-02,-1.3245231010596306e-01,-6.2145489669433396e-02,-1.0688873434555253e-01,-2.8290492702675005e-02,8.1249067765883132e-01,-5.4948583338775159e-03,5.9974930269409976e-01,-5.5145772726567760e-02,-2.1464478602510767e-01,-5.9587986678571382e-02,7.3227699345519159e-01,-1.9824498650803872e-02,-3.3056099278858048e-01,2.2312710856270703e-02,6.3148931743461534e-01,-6.4451300166316547e-02,-3.2593853768075054e-01,-5.3637052143736492e-02,4.0687666002713230e-02,-2.5198037193244734e-03,1.0738349901503160e-03,1.3972339263639321e-03,2.0284480272777861e-01,2.7155714201601872e-01,1.0092677783760235e+00,-1.2376679607238190e-01,5.8313239626897727e-05,5.8326420532601455e-05,7.7167515861598909e-05,7.1124412865728834e-05,9.9756314884350850e-01,-6.9645729448114188e-03,9.9755884190987743e-01,-6.9661171658734478e-03,9.9860287882436205e-01,-9.2261297643164084e-03,9.9495464455510951e-01,-8.4725149416981192e-03
1.2464643688076109e+02,-6.9012361266779054e-01,2.0153434648982171e-02,-4.8277972714468015e-01,2.5392450925102422e-02,5.2555316358082527e-01,1.8820350087881910e-02,-6.8111652262126121e-02,1.5002889400751812e-01,-1.2207008922102362e-01,4.5118190018171980e-02,8.0954103540145761e-01,4.0535368502371549e-03,5.3461761354861126e-01,1.5224123423346392e-02,-9.2407873187995884e-02,1.5587121630750336e-01,7.0216112026140798e-01,-1.8321308708010187e-02,-3.3231640786239586e-01,-2.1384502829831994e-02,5.4572734797388645e-01,1.2528200705676673e-02,-1.2534010156234546e-01,1.6249091356727707e-01,1.1400404569651962e-01,4.8630199011202302e-03,1.7723422916607790e-03,-3.3475724368817517e-03,3.5035303527182410e-01,-1.2910986236001293e-01,9.4757711074632167e-01,1.1242004985498877e-03,-6.7946673292376347e-01,3.1784154817336686e-02,-4.8252270910849293e-01,-2.2133249036066741e-02,5.6955067098448031e-01,-5.4444558489234643e-02,-1.3551783209196494e-01,-6.3198462711318640e-02,-1.0623480658580271e-01,-3.0060455786221824e-02,8.1279035271907485e-01,-5.6401700413532419e-03,5.9957942328954050e-01,-5.8067530361162467e-02,-2.1813089595577420e-01,-6.0272868761438544e-02,7.3182499484637675e-01,-1.8700826899232727e-02,-3.3150086331237050e-01,2.4056699511384096e-02,6.3107789001502546e-01,-6.8956789232754334e-02,-3.2990943936227524e-01,-5.3749828907055347e-02,4.0724049643746450e-02,-2.6328327180619154e-03,1.0358462047194966e-03,1.4986640509894518e-03,2.1255183442023937e-01,2.7857611292226692e-01,1.0099636530711229e+00,-1.3024275283930672e-01,5.8069390686432833e-05,5.8082446310202937e-05,7.7076034719131899e-05,7.0334638844019509e-05,9.9755104215615031e-01,-7.2205428315982962e-03,9.9754668513481237e-01,-7.2221347239900613e-03,9.9857012580785154e-01,-9.5938111025818465e-03,9.9490561067698158e-01,-8.7225232740771926e-03
1.2977166248729000e+02,-6.9117043412994972e-01,1.8520671471842998e-02,-4.8191220786395561e-01,2.7030056693256449e-02,5.2440593189203588e-01,1.8753153341156764e-02,-7.1744001168309007e-02,1.5402303078296420e-01,-1.2151035185027925e-01,4.6558996388421606e-02,8.0959985696784909e-01,4.3501716551761771e-03,5.3355598840802643e-01,1.5493972165740000e-02,-9.6169087100147085e-02,1.6002889391137770e-01,7.0117476852354055e-01,-1.9632579858169463e-02,-3.3317633793003115e-01,-2.3166303201797939e-02,5.4471914355882112e-01,1.3181892192600186e-02,-1.2925374921778746e-01,1.6682685540020659e-01,1.1381353288368001e-01,4.7849229858373463e-03,1.6339477879308098e-03,-3.6507540561252784e-03,3.5413817774850775e-01,-1.3197774553463021e-01,9.4431666338704701e-01,5.2150224878508289e-04,-6.8036422515389461e-01,3.3178991611943515e-02,-4.8183147598335219e-01,-2.3839926950579831e-02,5.6932107553190592e-01,-5.6206745133873755e-02,-1.3875301484137809e-01,-6.4108606098961352e-02,-1.0553049493214704e-01,-3.1860673958558905e-02,8.1311209713494281e-01,-5.7765085937375778e-03,5.9924946697013992e-01,-6.1143760280374181e-02,-2.2179155300739622e-01,-6.0771703006778553e-02,7.3138370355972604e-01,-1.7548149945227746e-02,-3.3248457723246916e-01,2.5820149134885194e-02,6.3039367123513357e-01,-7.3615268169257786e-02,-3.3405526335246022e-01,-5.3619414821710516e-02,4.0760160161080181e-02,-2.7488353116341684e-03,9.9630587631453272e-04,1.6021173770405211e-03,2.2294374892838115e-01,2.8532903321589742e-01,1.0104174022708021e+00,-1.3707366763298093e-01,5.7840175623650722e-05,5.7853109163459437e-05,7.6988376828004065e-05,6.9571253022955698e-05,9.9753929642032246e-01,-7.4876862893713519e-03,9.9753489198874301e-01,-7.4893275928794830e-03,9.9853586327487598e-01,-9.9766135470902954e-03,9.9485777976164091e-01,-8.9821953146759451e-03
1.3510762767190218e+02,-6.9221457222222305e-01,1.6867537985176595e-02,-4.8100034492028132e-01,2.8691065651260575e-02,5.2322856824149000e-01,1.8649581719916514e-02,-7.5605935929663193e-02,1.5796307035479579e-01,-1.2087930436568731e-01,4.8020154810019929e-02,8.0965954775406201e-01,4.6543150209526762e-03,5.3244323603981902e-01,1.5723516511342822e-02,-1.0016949199482011e-01,1.6413165084608328e-01,7.0018793785931677e-01,-2.0956076774404364e-02,-3.3407165038650832e-01,-2.4969852282872497e-02,5.4363546629321335e-01,1.3789881048269503e-02,-1.3341809130580787e-01,1.7110620198779097e-01,1.1363203267328187e-01,4.7102384965005892e-03,1.4904173315860064e-03,-3.9575954723381828e-03,3.5812779129332262e-01,-1.3474358602099515e-01,9.4089346720579803e-01,-2.2100544050224213e-04,-6.8129400836112819e-01,3.4578765356930566e-02,-4.8111021977339935e-01,-2.5580003441207935e-02,5.6899709059461556e-01,-5.8119436891683959e-02,-1.4215154166611582e-01,-6.4852458723775222e-02,-1.0477084854439142e-01,-3.3691541735209218e-02,8.1345691821844268e-01,-5.9023667426325735e-03,5.9873309402419250e-01,-6.4366633952497032e-02,-2.2561659008006213e-01,-6.1058660683717951e-02,7.3095109602212494e-01,-1.6366152965895626e-02,-3.3351706756796007e-01,2.7601910130450286e-02,6.2940738511196903e-01,-7.8408966391137730e-02,-3.3836051362921726e-01,-5.3217436326516654e-02,4.0796099113006308e-02,-2.8678077536866613e-03,9.5499408622418732e-04,1.7076179598452090e-03,2.3402728295485134e-01,2.9173594242303064e-01,1.0105810331179250e+00,-1.4425018669237052e-01,5.7624914156985627e-05,5.7637729148000425e-05,7.6904460664207376e-05,6.8833751335128563e-05,9.9752788134309234e-01,-7.7664755273004179e-03,9.9752343219192119e-01,-7.7681681072571673e-03,9.9850004541555060e-01,-1.0375167511071755e-02,9.9481118922967371e-01,-9.2519758228713934e-03
1.4066299764724951e+02,-6.9325955515619775e-01,1.5195732773725990e-02,-4.8003950097687198e-01,3.0374727029614093e-02,5.2202192378694179e-01,1.8506131972117285e-02,-7.9699083377999663e-02,1.6182710446727075e-01,-1.2017242300660391e-01,4.9502192034543119e-02,8.0972044828060541e-01,4.9661762516551577e-03,5.3128074186447927e-01,1.5907630830406333e-02,-1.0441105042507462e-01,1.6815669301888769e-01,6.9919742326340284e-01,-2.2289760886900878e-02,-3.3500689653771754e-01,-2.6794605437767668e-02,5.4247831865370710e-01,1.4345106566261007e-02,-1.3783550643098405e-01,1.7530506992905642e-01,1.1345925764041866e-01,4.6397564273537723e-03,1.3410173078983725e-03,-4.2680503308753217e-03,3.6231887849562466e-01,-1.3738586813943360e-01,9.3730996115804643e-01,-1.1161758436923352e-03,-6.8226024518668194e-01,3.5981456389518662e-02,-4.8035448626277150e-01,-2.7354001414466318e-02,5.6855332649582102e-01,-6.0178338285500163e-02,-1.4570318913489383e-01,-6.5406224026675369e-02,-1.0395060924926393e-01,-3.5553463882680617e-02,8.1382583082691928e-01,-6.0160576296423834e-03,5.9800326131245940e-01,-6.7723641111196387e-02,-2.2959135340276676e-01,-6.1108063948309518e-02,7.3052485946058521e-01,-1.5154292032510291e-02,-3.3460358860922168e-01,2.9400780825509128e-02,6.2809016835427101e-01,-8.3314514862399061e-02,-3.4280451076350665e-01,-5.2516385454585354e-02,4.0831978968086095e-02,-2.9897683868637202e-03,9.1167478628798287e-04,1.8151961842754873e-03,2.4579796257364267e-01,2.9771119996872863e-01,1.0104046202654837e+00,-1.5175449705231076e-01,5.7422957139840679e-05,5.7435657366212505e-05,7.6824158187339294e-05,6.8121642545041581e-05,9.9751676638536757e-01,-8.0574027279535932e-03,9.9751227521168662e-01,-8.0591485746785985e-03,9.9846262215270232e-01,-1.0790123005049007e-02,9.9476586772045938e-01,-9.5323317215479462e-03
1.4644679392313063e+02,-6.9430885442710610e-01,1.3507063936059605e-02,-4.7902509239807339e-01,3.2079858764243643e-02,5.2078748032088118e-01,1.8319175239081803e-02,-8.4022822895606808e-02,1.6559162660509305e-01,-1.1938528178252357e-01,5.1005003852744736e-02,8.0978288276945920e-01,5.2859139461471638e-03,5.3007063558764134e-01,1.6041109068418075e-02,-1.0889341469180912e-01,1.7207953083955899e-01,6.9820004829579718e-01,-2.3631530606362861e-02,-3.3598654542104267e-01,-2.8639615186438663e-02,5.4125059524053043e-01,1.4840469394874989e-02,-1.4250599250303797e-01,1.7939776304405750e-01,1.1329491603961028e-01,4.5741976520872960e-03,1.1850275105265388e-03,-4.5820137306273679e-03,3.6670580744403758e-01,-1.3988215280687100e-01,9.3357066324370197e-01,-2.1769657678915033e-03,-6.8326697799682568e-01,3.7384688301232594e-02,-4.7955977400929473e-01,-2.9162114255536914e-02,5.6796348162191423e-01,-6.2374511347213800e-02,-1.4939348488908574e-01,-6.5746089549958031e-02,-1.0306451508511257e-01,-3.7446295934498934e-02,8.1421973621130905e-01,-6.1156863051825073e-03,5.9703274026134989e-01,-7.1196932936208476e-02,-2.3369633440521773e-01,-6.0894831859859631e-02,7.3010257210187135e-01,-1.3912021203221657e-02,-3.3574931906022359e-01,3.1215056525595291e-02,6.2641404504164433e-01,-8.8302303166730628e-02,-3.4736101183015322e-01,-5.1490234872611701e-02,4.0867906869641125e-02,-3.1147271353584660e-03,8.6611215049546531e-04,1.9248638064248557e-03,2.5823865082293396e-01,3.0316381657877928e-01,1.0098369533225275e+00,-1.5955912693717136e-01,5.7233646409161426e-05,5.7246235953058972e-05,7.6747358227286663e-05,6.7434448964707756e-05,9.9750591831469704e-01,-8.3609752109506802e-03,9.9750138780564279e-01,-8.3627764576551557e-03,9.9842355311954034e-01,-1.1222158777652751e-02,9.9472183330433084e-01,-9.8237533663965461e-03
1.5246840895675493e+02,-6.9536616268891838e-01,1.1803344592732523e-02,-4.7795228861829447e-01,3.3805054791095301e-02,5.1952736886467665e-01,1.8085156299210176e-02,-8.8573614109508023e-02,1.6923213789876634e-01,-1.1851328472322681e-01,5.2528137302064223e-02,8.0984720042296698e-01,5.6136929466709118e-03,5.2881586575807038e-01,1.6118870492532272e-02,-1.1361323386654940e-01,1.7587459784427556e-01,6.9719242158312777e-01,-2.4979260488989297e-02,-3.3701528165255196e-01,-3.0503751727410031e-02,5.3995622083799699e-01,1.5269052273841149e-02,-1.4742644716280415e-01,1.8335740397256114e-01,1.1313868592109080e-01,4.5142618363098186e-03,1.0216947324316781e-03,-4.8993567706301410e-03,3.7127982891376954e-01,-1.4220979755816945e-01,9.2968230826495224e-01,-3.4158591654521731e-03,-6.8431838511244603e-01,3.8785831513622790e-02,-4.7872124770133201e-01,-3.1004438268979868e-02,5.6720128734680664e-01,-6.4693901132326467e-02,-1.5320334244162689e-01,-6.5849360841465920e-02,-1.0210699550877314e-01,-3.9369623654042701e-02,8.1463947529404324e-01,-6.1991373509484261e-03,5.9579544754542213e-01,-7.4762928530722236e-02,-2.3790693113703659e-01,-6.0395805779741768e-02,7.2968153300648586e-01,-1.2638667451566259e-02,-3.3695968153781758e-01,3.3042728994189932e-02,6.2435373368937630e-01,-9.3336243500098642e-02,-3.5199816053072741e-01,-5.0115996785156776e-02,4.0903996213941252e-02,-3.2427029731370493e-03,8.1805521525115733e-04,2.0366269407856396e-03,2.7131712709794675e-01,3.0800049205137964e-01,1.0088279323292764e+00,-1.6762597149536707e-01,5.7056348166523143e-05,5.7068831355835298e-05,7.6673911289167502e-05,6.6771711547281790e-05,9.9749530168278189e-01,-8.6777204315299332e-03,9.9749073451304660e-01,-8.6795793592528980e-03,9.9838279863038848e-01,-1.1671975332736357e-02,9.9467909302535107e-01,-1.0126756583852247e-02
