omega,Overhead_R_0_0,Overhead_R_0_1,Overhead_R_0_2,Overhead_R_0_3,Overhead_R_1_0,Overhead_R_1_1,Overhead_R_1_2,Overhead_R_1_3,Overhead_R_2_0,Overhead_R_2_1,Overhead_R_2_2,Overhead_R_2_3,Overhead_R_3_0,Overhead_R_3_1,Overhead_R_3_2,Overhead_R_3_3,Overhead_L_0_0,Overhead_L_0_1,Overhead_L_0_2,Overhead_L_0_3,Overhead_L_1_0,Overhead_L_1_1,Overhead_L_1_2,Overhead_L_1_3,Overhead_L_2_0,Overhead_L_2_1,Overhead_L_2_2,Overhead_L_2_3,Overhead_L_3_0,Overhead_L_3_1,Overhead_L_3_2,Overhead_L_3_3,Overhead_G_0_0,Overhead_G_0_1,Overhead_G_0_2,Overhead_G_0_3,Overhead_G_1_0,Overhead_G_1_1,Overhead_G_1_2,Overhead_G_1_3,Overhead_G_2_0,Overhead_G_2_1,Overhead_G_2_2,Overhead_G_2_3,Overhead_G_3_0,Overhead_G_3_1,Overhead_G_3_2,Overhead_G_3_3,Overhead_C_0_0,Overhead_C_0_1,Overhead_C_0_2,Overhead_C_0_3,Overhead_C_1_0,Overhead_C_1_1,Overhead_C_1_2,Overhead_C_1_3,Overhead_C_2_0,Overhead_C_2_1,Overhead_C_2_2,Overhead_C_2_3,Overhead_C_3_0,Overhead_C_3_1,Overhead_C_3_2,Overhead_C_3_3,Overhead_Alpha_0,Overhead_Alpha_1,Overhead_Alpha_2,Overhead_Alpha_3,Overhead_Beta_0,Overhead_Beta_1,Overhead_Beta_2,Overhead_Beta_3
7.4247163775647581e+07,7.1683798013123778e-01,7.4132892411215656e-01,7.7648094659419409e-01,8.3704659276757110e-01,7.4132892411215656e-01,7.7726201353599200e-01,8.0589853228150976e-01,8.7685192339698104e-01,7.7648094659419409e-01,8.0589853228150976e-01,8.4881146365286475e-01,9.2061946140573336e-01,8.3704659276757110e-01,8.7685192339698104e-01,9.2061946140573336e-01,1.0136176618570862e+00,1.6401554026960466e-06,5.0160352780711374e-07,4.9439758089268971e-07,3.4820883273630601e-07,5.0160352780711374e-07,1.6239665474303335e-06,4.8482413053372729e-07,3.9660071498449103e-07,4.9439758089268971e-07,4.8482413053372729e-07,1.6063552464850223e-06,4.6457933601456925e-07,3.4820883273630601e-07,3.9660071498449103e-07,4.6457933601456925e-07,1.6917069041612860e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197412e-12,-1.7943497857070818e-12,-1.7223513206681105e-12,-7.5558393812329367e-13,-1.7943497857070818e-12,8.2409126348922640e-12,-1.6039879463136330e-12,-1.1056503671624995e-12,-1.7223513206681109e-12,-1.6039879463136330e-12,8.4915504219861953e-12,-1.5864060426618722e-12,-7.5558393812329387e-13,-1.1056503671624995e-12,-1.5864060426618726e-12,7.5195091259384950e-12,9.1419104481467759e-06,2.5255510630163215e-06,1.8933046926908708e-03,2.3622588783497071e-05,2.4905117937312335e-01,2.4908491767954508e-01,2.5009908256949998e-01,2.4882698320088947e-01
7.7300066646502361e+07,7.3299455739879682e-01,7.5807903385094455e-01,7.9406973544704862e-01,8.5608031538042617e-01,7.5807903385094455e-01,7.9485077684445649e-01,8.2418272295101058e-01,8.9684213121973844e-01,7.9406973544704862e-01,8.2418272295101058e-01,8.6811040049120836e-01,9.4166689270769421e-01,8.5608031538042617e-01,8.9684213121973844e-01,9.4166689270769421e-01,1.0368706548859006e+00,1.6399528744840257e-06,5.0139401707025776e-07,4.9417765864510773e-07,3.4797097325431343e-07,5.0139401707025776e-07,1.6237462182538144e-06,4.8459555994447876e-07,3.9635099884608860e-07,4.9417765864510773e-07,4.8459555994447876e-07,1.6061136954851845e-06,4.6431652893480919e-07,3.4797097325431343e-07,3.9635099884608860e-07,4.6431652893480919e-07,1.6914167926373050e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197380e-12,-1.7943497857070818e-12,-1.7223513206681107e-12,-7.5558393812329377e-13,-1.7943497857070816e-12,8.2409126348922608e-12,-1.6039879463136332e-12,-1.1056503671624995e-12,-1.7223513206681102e-12,-1.6039879463136334e-12,8.4915504219861969e-12,-1.5864060426618726e-12,-7.5558393812329397e-13,-1.1056503671624997e-12,-1.5864060426618724e-12,7.5195091259384966e-12,9.3474559844694387e-06,2.5526066815521447e-06,1.9365678534309094e-03,2.4282586829874833e-05,2.5929143899386287e-01,2.5932674711602616e-01,2.6034076087739527e-01,2.5905778930707346e-01
8.0478499106164545e+07,7.4953233169999434e-01,7.7522445233843817e-01,8.1207381003422341e-01,8.7556374261961378e-01,7.7522445233843817e-01,8.1285480082741690e-01,8.4289872704063440e-01,9.1730486782744203e-01,8.1207381003422341e-01,8.4289872704063440e-01,8.8786535413108936e-01,9.6321211534837525e-01,8.7556374261961378e-01,9.1730486782744203e-01,9.6321211534837525e-01,1.0606740030429764e+00,1.6397536598369322e-06,5.0118830529801276e-07,4.9396171998666421e-07,3.4773741541259839e-07,5.0118830529801276e-07,1.6235295194768482e-06,4.8437112715006295e-07,3.9610579364985205e-07,4.9396171998666421e-07,4.8437112715006295e-07,1.6058761507344890e-06,4.6405846309248099e-07,3.4773741541259839e-07,3.9610579364985205e-07,4.6405846309248099e-07,1.6911308017520442e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070814e-12,-1.7223513206681107e-12,-7.5558393812329326e-13,-1.7943497857070816e-12,8.2409126348922608e-12,-1.6039879463136332e-12,-1.1056503671624999e-12,-1.7223513206681113e-12,-1.6039879463136332e-12,8.4915504219861985e-12,-1.5864060426618726e-12,-7.5558393812329357e-13,-1.1056503671624995e-12,-1.5864060426618724e-12,7.5195091259384950e-12,9.5578626712596463e-06,2.5805170584704336e-06,1.9808488972344975e-03,2.4964022507605443e-05,2.6995269337180888e-01,2.6998962598264226e-01,2.7100257428270380e-01,2.6970913987724776e-01
8.3787622693776637e+07,7.6646180455772528e-01,7.9277596707073128e-01,8.3050450385402708e-01,8.9550914868499110e-01,7.9277596707073128e-01,8.3128551804799300e-01,8.6205832982087061e-01,9.3825303115760827e-01,8.3050450385402708e-01,8.6205832982087061e-01,9.0808887100447400e-01,9.8526871755819689e-01,8.9550914868499110e-01,9.3825303115760827e-01,9.8526871755819689e-01,1.0850433127137888e+00,1.6395591631106830e-06,5.0098630911526852e-07,4.9374967768302368e-07,3.4750806532952460e-07,5.0098630911526852e-07,1.6233178487777987e-06,4.8415074165359041e-07,3.9586500118261949e-07,4.9374967768302368e-07,4.8415074165359041e-07,1.6056440020762864e-06,4.6380503554485851e-07,3.4750806532952460e-07,3.9586500118261949e-07,4.6380503554485851e-07,1.6908510848919666e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070816e-12,-1.7223513206681105e-12,-7.5558393812329367e-13,-1.7943497857070822e-12,8.2409126348922640e-12,-1.6039879463136332e-12,-1.1056503671624993e-12,-1.7223513206681109e-12,-1.6039879463136334e-12,8.4915504219861969e-12,-1.5864060426618724e-12,-7.5558393812329367e-13,-1.1056503671624997e-12,-1.5864060426618728e-12,7.5195091259384950e-12,9.7735140150362448e-06,2.6097460426074003e-06,2.0261697185426958e-03,2.5672861391439471e-05,2.8105249593327869e-01,2.8109113174133149e-01,2.8210189550191145e-01,2.8079860490098335e-01
8.7232811181203097e+07,7.8379357773004832e-01,8.1074469354784218e-01,8.4937349533894413e-01,9.1592918187956984e-01,8.1074469354784218e-01,8.5015449010157929e-01,8.8167367545458986e-01,9.5969991264531873e-01,8.4937349533894413e-01,8.8167367545458986e-01,9.2879366113931427e-01,1.0078507025728389e+00,9.1592918187956984e-01,9.5969991264531873e-01,1.0078507025728389e+00,1.1099936886219393e+00,1.6393675080044870e-06,5.0078794641503073e-07,4.9354144581362736e-07,3.4728283051583345e-07,5.0078794641503073e-07,1.6231093232610623e-06,4.8393431431319816e-07,3.9562852467194393e-07,4.9354144581362736e-07,4.8393431431319816e-07,1.6054153588712479e-06,4.6355614484026806e-07,3.4728283051583345e-07,3.9562852467194393e-07,4.6355614484026806e-07,1.6905759287463467e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070816e-12,-1.7223513206681107e-12,-7.5558393812329357e-13,-1.7943497857070818e-12,8.2409126348922640e-12,-1.6039879463136332e-12,-1.1056503671624995e-12,-1.7223513206681107e-12,-1.6039879463136332e-12,8.4915504219861969e-12,-1.5864060426618720e-12,-7.5558393812329357e-13,-1.1056503671624995e-12,-1.5864060426618724e-12,7.5195091259384966e-12,9.9943351093753478e-06,2.6401506233509650e-06,2.0725600404307579e-03,2.6408911032698132e-05,2.9260858777377519e-01,2.9264900079367029e-01,2.9365657675845397e-01,2.9234396173116128e-01
9.0819659299638242e+07,8.0153882258806819e-01,8.2914208168933279e-01,8.6869281462628778e-01,9.3683687199185839e-01,8.2914208168933279e-01,8.6947387759252415e-01,9.0175727405685213e-01,9.8165920501608306e-01,8.6869281462628778e-01,9.0175727405685213e-01,9.4999306886284485e-01,1.0309724968844909e+00,9.3683687199185839e-01,9.8165920501608306e-01,1.0309724968844909e+00,1.1355412273795178e+00,1.6391806697923946e-06,5.0059313633823614e-07,4.9333693975135344e-07,3.4706161985404546e-07,5.0059313633823614e-07,1.6229059116881371e-06,4.8372175732142789e-07,3.9539626876548969e-07,4.9333693975135344e-07,4.8372175732142789e-07,1.6051921822282016e-06,4.6331169099761616e-07,3.4706161985404546e-07,3.9539626876548969e-07,4.6331169099761616e-07,1.6903059159117500e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070818e-12,-1.7223513206681107e-12,-7.5558393812329397e-13,-1.7943497857070816e-12,8.2409126348922608e-12,-1.6039879463136332e-12,-1.1056503671624995e-12,-1.7223513206681105e-12,-1.6039879463136332e-12,8.4915504219861985e-12,-1.5864060426618722e-12,-7.5558393812329377e-13,-1.1056503671624997e-12,-1.5864060426618724e-12,7.5195091259384950e-12,1.0220640154044166e-05,2.6716616807854508e-06,2.1200513795574948e-03,2.7170710356771329e-05,3.0464006624788903e-01,3.0468232391995481e-01,3.0568541006328698e-01,3.0436412673358615e-01
9.4553991825036108e+07,8.1970879955982479e-01,8.4797992264767885e-01,8.8847485073995769e-01,9.5824563811235519e-01,8.4797992264767885e-01,8.8925596020093822e-01,9.2232200917778517e-01,1.0041450105271956e+00,8.8847485073995769e-01,9.2232200917778517e-01,9.7170059362184846e-01,1.0546489589567116e+00,9.5824563811235519e-01,1.0041450105271956e+00,1.0546489589567116e+00,1.1617027136672697e+00,1.6389967787515055e-06,5.0040179928232791e-07,4.9313607617233233e-07,3.4684434361040305e-07,5.0040179928232791e-07,1.6227057379077338e-06,4.8351298421592108e-07,3.9516813954454344e-07,4.9313607617233233e-07,4.8351298421592108e-07,1.6049725884368447e-06,4.6307157552176369e-07,3.4684434361040305e-07,3.9516813954454344e-07,4.6307157552176369e-07,1.6900420457664192e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070820e-12,-1.7223513206681107e-12,-7.5558393812329357e-13,-1.7943497857070820e-12,8.2409126348922640e-12,-1.6039879463136334e-12,-1.1056503671624993e-12,-1.7223513206681109e-12,-1.6039879463136338e-12,8.4915504219861985e-12,-1.5864060426618724e-12,-7.5558393812329357e-13,-1.1056503671624995e-12,-1.5864060426618724e-12,7.5195091259384950e-12,1.0452534264911841e-05,2.7050147480815626e-06,2.1686635728125031e-03,2.7969021849028964e-05,3.1716618294896698e-01,3.1721039083745384e-01,3.1820783131137115e-01,3.1687861528055250e-01
9.8441873037114292e+07,8.3831518203825017e-01,8.6727034595324037e-01,9.0873234868631658e-01,9.8016928564474803e-01,8.6727034595324037e-01,9.0951346048731052e-01,9.4338113484431774e-01,1.0271718379371737e+00,9.0873234868631658e-01,9.4338113484431774e-01,9.9393021369374646e-01,1.0788953761593036e+00,9.8016928564474803e-01,1.0271718379371737e+00,1.0788953761593036e+00,1.1884944910504787e+00,1.6388154919459557e-06,5.0021385670098855e-07,4.9293877284653247e-07,3.4663091320970869e-07,5.0021385670098855e-07,1.6225084526239125e-06,4.8330790966225948e-07,3.9494404428860310e-07,4.9293877284653247e-07,4.8330790966225948e-07,1.6047562207173161e-06,4.6283570115693260e-07,3.4663091320970869e-07,3.9494404428860310e-07,4.6283570115693260e-07,1.6897820635894646e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070818e-12,-1.7223513206681109e-12,-7.5558393812329357e-13,-1.7943497857070818e-12,8.2409126348922624e-12,-1.6039879463136334e-12,-1.1056503671624995e-12,-1.7223513206681107e-12,-1.6039879463136330e-12,8.4915504219861985e-12,-1.5864060426618724e-12,-7.5558393812329367e-13,-1.1056503671624997e-12,-1.5864060426618726e-12,7.5195091259384950e-12,1.0690028964002484e-05,2.7396793238550682e-06,2.2184347042645083e-03,2.8798053695035961e-05,3.3020723467536622e-01,3.3025347250843268e-01,3.3124403858523166e-01,3.2990756288424122e-01
1.0248961656729746e+08,8.5737008738178122e-01,8.8702583748645303e-01,9.2947842826690508e-01,1.0026220265669508e+00,8.8702583748645303e-01,9.3025957633948497e-01,9.6494829507721858e-01,1.0507546237178302e+00,9.2947842826690508e-01,9.6494829507721858e-01,1.0166964203441875e+00,1.1037274870255620e+00,1.0026220265669508e+00,1.0507546237178302e+00,1.1037274870255620e+00,1.2159339397434186e+00,1.6386379825594750e-06,5.0002923141422540e-07,4.9274494896387760e-07,3.4642124158905557e-07,5.0002923141422540e-07,1.6223152227558863e-06,4.8310644979328180e-07,3.9472389184748750e-07,4.9274494896387760e-07,4.8310644979328180e-07,1.6045442386127356e-06,4.6260397227920994e-07,3.4642124158905557e-07,3.9472389184748750e-07,4.6260397227920994e-07,1.6895258453918408e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070816e-12,-1.7223513206681105e-12,-7.5558393812329357e-13,-1.7943497857070818e-12,8.2409126348922608e-12,-1.6039879463136330e-12,-1.1056503671624997e-12,-1.7223513206681107e-12,-1.6039879463136332e-12,8.4915504219861985e-12,-1.5864060426618722e-12,-7.5558393812329367e-13,-1.1056503671624995e-12,-1.5864060426618724e-12,7.5195091259384934e-12,1.0933363529743900e-05,2.7753969341844281e-06,2.2694003112770735e-03,2.9655322638778693e-05,3.4378460431271624e-01,3.4383294130635006e-01,3.4481517230781122e-01,3.4347218766845927e-01
1.0670379565158638e+08,8.7688577275521873e-01,9.0725922824973504e-01,9.5072657242251957e-01,1.0256184670379338e+00,9.0725922824973504e-01,9.5150767605531739e-01,9.8703751186145816e-01,1.0749087191932363e+00,9.5072657242251957e-01,9.8703751186145816e-01,1.0400139120465579e+00,1.1291614678903941e+00,1.0256184670379338e+00,1.0749087191932363e+00,1.1291614678903941e+00,1.2440392699475913e+00,1.6384623059187769e-06,4.9984784729308874e-07,4.9255452480413120e-07,3.4621524284216450e-07,4.9984784729308874e-07,1.6221240974358376e-06,4.8290852186649529e-07,3.9450759226894874e-07,4.9255452480413120e-07,4.8290852186649529e-07,1.6043346839568651e-06,4.6237629450583335e-07,3.4621524284216450e-07,3.9450759226894874e-07,4.6237629450583335e-07,1.6892742509425728e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197412e-12,-1.7943497857070814e-12,-1.7223513206681107e-12,-7.5558393812329367e-13,-1.7943497857070820e-12,8.2409126348922624e-12,-1.6039879463136332e-12,-1.1056503671624995e-12,-1.7223513206681105e-12,-1.6039879463136334e-12,8.4915504219861985e-12,-1.5864060426618722e-12,-7.5558393812329367e-13,-1.1056503671624993e-12,-1.5864060426618728e-12,7.5195091259384918e-12,1.1182639901511742e-05,2.8130730199855540e-06,2.3215817668855738e-03,3.0552651754081045e-05,3.5792000984370254e-01,3.5797055460362165e-01,3.5894315392467591e-01,3.5759448810853417e-01
1.1109125380500712e+08,8.9687494296195269e-01,9.2798370114071449e-01,9.7249063435860583e-01,1.0491736151299329e+00,9.2798370114071449e-01,9.7327160677282032e-01,1.0096631925611024e+00,1.0996498986763805e+00,9.7249063435860583e-01,1.0096631925611024e+00,1.0638979036316429e+00,1.1552139414763865e+00,1.0491736151299329e+00,1.0996498986763805e+00,1.1552139414763865e+00,1.2728288618775612e+00,1.6382882960352429e-06,4.9966962935245814e-07,4.9236742183483337e-07,3.4601283232618907e-07,4.9966962935245814e-07,1.6219349045592470e-06,4.8271404436618268e-07,3.9429505691145572e-07,4.9236742183483337e-07,4.8271404436618268e-07,1.6041273774349909e-06,4.6215257481466794e-07,3.4601283232618907e-07,3.9429505691145572e-07,4.6215257481466794e-07,1.6890271007755157e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197428e-12,-1.7943497857070818e-12,-1.7223513206681105e-12,-7.5558393812329357e-13,-1.7943497857070820e-12,8.2409126348922640e-12,-1.6039879463136330e-12,-1.1056503671624993e-12,-1.7223513206681107e-12,-1.6039879463136332e-12,8.4915504219861969e-12,-1.5864060426618726e-12,-7.5558393812329367e-13,-1.1056503671624999e-12,-1.5864060426618724e-12,7.5195091259384934e-12,1.1438017086654875e-05,2.8529672431827528e-06,2.3750105935081262e-03,3.1493062484177851e-05,3.7263633549187908e-01,3.7268920296996549e-01,3.7365083151117601e-01,3.7229736282717957e-01
1.1565911593497311e+08,9.1735099877769877e-01,9.4921278915386675e-01,9.9478483570844334e-01,1.0733028789253805e+00,9.4921278915386675e-01,9.9556594272707244e-01,1.0328401280428536e+00,1.1249943575305559e+00,9.9478483570844334e-01,1.0328401280428536e+00,1.0883643744700267e+00,1.1819019749227320e+00,1.0733028789253805e+00,1.1249943575305559e+00,1.1819019749227320e+00,1.3023215915249315e+00,1.6381214904308902e-06,4.9949450372669107e-07,4.9218356268639517e-07,3.4581392663586403e-07,4.9949450372669107e-07,1.6217531756097548e-06,4.8252293697791967e-07,3.9408619841784842e-07,4.9218356268639517e-07,4.8252293697791967e-07,1.6039278434077220e-06,4.6193272151742546e-07,3.4581392663586403e-07,3.9408619841784842e-07,4.6193272151742546e-07,1.6887847545878479e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070812e-12,-1.7223513206681109e-12,-7.5558393812329346e-13,-1.7943497857070816e-12,8.2409126348922640e-12,-1.6039879463136326e-12,-1.1056503671624997e-12,-1.7223513206681109e-12,-1.6039879463136334e-12,8.4915504219861985e-12,-1.5864060426618722e-12,-7.5558393812329346e-13,-1.1056503671624995e-12,-1.5864060426618724e-12,7.5195091259384950e-12,1.1700041705399095e-05,2.8933824860203681e-06,2.4297407679433353e-03,3.2459175175696935e-05,3.8795866303527443e-01,3.8801391008440339e-01,3.8896229183983538e-01,3.8760514386185951e-01
1.2041479991160761e+08,9.3832683494950908e-01,9.7096037245070210e-01,1.0176237635095937e+00,1.0980220633318696e+00,9.7096037245070210e-01,1.0184047830777005e+00,1.0565834895668118e+00,1.1509587088859634e+00,1.0176237635095937e+00,1.0565834895668118e+00,1.1134288661124552e+00,1.2092430764001030e+00,1.0980220633318696e+00,1.1509587088859634e+00,1.2092430764001030e+00,1.3325366196268562e+00,1.6379540964752879e-06,4.9932239765127830e-07,4.9200287113341759e-07,3.4561844358424226e-07,4.9932239765127830e-07,1.6215711119953408e-06,4.8233512056950032e-07,3.9388093069580741e-07,4.9200287113341759e-07,4.8233512056950032e-07,1.6037282762465407e-06,4.6171664423993938e-07,3.4561844358424226e-07,3.9388093069580741e-07,4.6171664423993938e-07,1.6885455745325101e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197380e-12,-1.7943497857070822e-12,-1.7223513206681111e-12,-7.5558393812329316e-13,-1.7943497857070816e-12,8.2409126348922624e-12,-1.6039879463136332e-12,-1.1056503671624995e-12,-1.7223513206681107e-12,-1.6039879463136332e-12,8.4915504219861969e-12,-1.5864060426618726e-12,-7.5558393812329377e-13,-1.1056503671624999e-12,-1.5864060426618726e-12,7.5195091259384950e-12,1.1968330627050546e-05,2.9364615221131184e-06,2.4857832892331349e-03,3.3475468782235002e-05,4.0391022668812882e-01,4.0396798447393317e-01,4.0490189741409804e-01,4.0354196596111291e-01
