omega,Overhead_R_0_0,Overhead_R_0_1,Overhead_R_0_2,Overhead_R_0_3,Overhead_R_1_0,Overhead_R_1_1,Overhead_R_1_2,Overhead_R_1_3,Overhead_R_2_0,Overhead_R_2_1,Overhead_R_2_2,Overhead_R_2_3,Overhead_R_3_0,Overhead_R_3_1,Overhead_R_3_2,Overhead_R_3_3,Overhead_L_0_0,Overhead_L_0_1,Overhead_L_0_2,Overhead_L_0_3,Overhead_L_1_0,Overhead_L_1_1,Overhead_L_1_2,Overhead_L_1_3,Overhead_L_2_0,Overhead_L_2_1,Overhead_L_2_2,Overhead_L_2_3,Overhead_L_3_0,Overhead_L_3_1,Overhead_L_3_2,Overhead_L_3_3,Overhead_G_0_0,Overhead_G_0_1,Overhead_G_0_2,Overhead_G_0_3,Overhead_G_1_0,Overhead_G_1_1,Overhead_G_1_2,Overhead_G_1_3,Overhead_G_2_0,Overhead_G_2_1,Overhead_G_2_2,Overhead_G_2_3,Overhead_G_3_0,Overhead_G_3_1,Overhead_G_3_2,Overhead_G_3_3,Overhead_C_0_0,Overhead_C_0_1,Overhead_C_0_2,Overhead_C_0_3,Overhead_C_1_0,Overhead_C_1_1,Overhead_C_1_2,Overhead_C_1_3,Overhead_C_2_0,Overhead_C_2_1,Overhead_C_2_2,Overhead_C_2_3,Overhead_C_3_0,Overhead_C_3_1,Overhead_C_3_2,Overhead_C_3_3,Overhead_Alpha_0,Overhead_Alpha_1,Overhead_Alpha_2,Overhead_Beta_0,Overhead_Beta_1,Overhead_Beta_2
1.1903642309511577e+03,2.6728113527014932e-04,1.7639881489807990e-04,1.7508287258647634e-04,1.7406205192476064e-04,1.7639881489807990e-04,2.6728113527014932e-04,1.7508287258647634e-04,1.7406205192476064e-04,1.7508287258647634e-04,1.7508287258647634e-04,2.6464348349651670e-04,1.7276726365099212e-04,1.7406205192476064e-04,1.7406205192476064e-04,1.7276726365099212e-04,2.8505600987564364e-03,2.2144255468913244e-06,9.0058718859429124e-07,9.2257552231423631e-07,8.3206954550603898e-07,9.0058718859429124e-07,2.2144255468913244e-06,9.2257552231423631e-07,8.3206954550603898e-07,9.2257552231423631e-07,9.2257552231423631e-07,2.2168745541422301e-06,1.0117852461804005e-06,8.3206954550603908e-07,8.3206954550603908e-07,1.0117852461804005e-06,2.3971283467692436e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825115e-12,-1.1978281413433609e-12,-1.2976004784276649e-12,-7.4421868045270480e-13,-1.1978281413433611e-12,7.6417282362825083e-12,-1.2976004784276647e-12,-7.4421868045270490e-13,-1.2976004784276651e-12,-1.2976004784276647e-12,7.8824389596617849e-12,-1.7472744699475667e-12,-7.4421868045270500e-13,-7.4421868045270480e-13,-1.7472744699475671e-12,6.7230549785248773e-12,1.1781758059565168e-07,1.3001264227186643e-07,6.1336359073693336e-07,4.0583468699140767e-06,4.0767393972064066e-06,5.0354776922715235e-06
1.2393097555103809e+03,2.7527135813765555e-04,1.8343793011050898e-04,1.8204303687790026e-04,1.8096102655214803e-04,1.8343793011050898e-04,2.7527135813765555e-04,1.8204303687790026e-04,1.8096102655214803e-04,1.8204303687790026e-04,1.8204303687790026e-04,2.7247532601572895e-04,1.7958900062628046e-04,1.8096102655214803e-04,1.8096102655214803e-04,1.7958900062628046e-04,2.8573592175871951e-03,2.2102891765293506e-06,8.9674622458263743e-07,9.1875922784525577e-07,8.2827242108516343e-07,8.9674622458263743e-07,2.2102891765293506e-06,9.1875922784525577e-07,8.2827242108516343e-07,9.1875922784525577e-07,9.1875922784525577e-07,2.2127875363033410e-06,1.0080126717924320e-06,8.2827242108516332e-07,8.2827242108516332e-07,1.0080126717924320e-06,2.3933744775826649e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825099e-12,-1.1978281413433607e-12,-1.2976004784276647e-12,-7.4421868045270480e-13,-1.1978281413433609e-12,7.6417282362825083e-12,-1.2976004784276647e-12,-7.4421868045270500e-13,-1.2976004784276651e-12,-1.2976004784276647e-12,7.8824389596617865e-12,-1.7472744699475669e-12,-7.4421868045270510e-13,-7.4421868045270480e-13,-1.7472744699475673e-12,6.7230549785248773e-12,1.1906717925188809e-07,1.3189234350325335e-07,6.3184333298134187e-07,4.2246408347383551e-06,4.2434682680637771e-06,5.2226193379833992e-06
1.2902678274161112e+03,2.8359585830787029e-04,1.9075356457866720e-04,1.8927504870714022e-04,1.8812823238258656e-04,1.9075356457866720e-04,2.8359585830787029e-04,1.8927504870714022e-04,1.8812823238258656e-04,1.8927504870714022e-04,1.8927504870714022e-04,2.8063206283634329e-04,1.8667443438499483e-04,1.8812823238258656e-04,1.8812823238258656e-04,1.8667443438499483e-04,2.8644216464245608e-03,2.2061394402548458e-06,8.9290903748618158e-07,9.1494719780850377e-07,8.2447993929434085e-07,8.9290903748618158e-07,2.2061394402548458e-06,9.1494719780850377e-07,8.2447993929434085e-07,9.1494719780850377e-07,9.1494719780850377e-07,2.2086881284346387e-06,1.0042452207474922e-06,8.2447993929434085e-07,8.2447993929434085e-07,1.0042452207474922e-06,2.3896260743027159e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825099e-12,-1.1978281413433609e-12,-1.2976004784276647e-12,-7.4421868045270500e-13,-1.1978281413433611e-12,7.6417282362825083e-12,-1.2976004784276649e-12,-7.4421868045270500e-13,-1.2976004784276651e-12,-1.2976004784276643e-12,7.8824389596617849e-12,-1.7472744699475671e-12,-7.4421868045270510e-13,-7.4421868045270490e-13,-1.7472744699475671e-12,6.7230549785248781e-12,1.2039194061816801e-07,1.3387833597671359e-07,6.5036367269571071e-07,4.3977280813216929e-06,4.4169797603015205e-06,5.4169537604944724e-06
1.3433211988067389e+03,2.9226600975538878e-04,1.9835631745607858e-04,1.9678923612971748e-04,1.9557378796411553e-04,1.9835631745607858e-04,2.9226600975538878e-04,1.9678923612971748e-04,1.9557378796411553e-04,1.9678923612971748e-04,1.9678923612971748e-04,2.8912452248038337e-04,1.9403342322663069e-04,1.9557378796411553e-04,1.9557378796411553e-04,1.9403342322663069e-04,2.8717573042033903e-03,2.2019758237299394e-06,8.8907575095326221e-07,9.1113956475090180e-07,8.2069223954833127e-07,8.8907575095326221e-07,2.2019758237299394e-06,9.1113956475090180e-07,8.2069223954833127e-07,9.1113956475090180e-07,9.1113956475090180e-07,2.2045758340488791e-06,1.0004830409856250e-06,8.2069223954833117e-07,8.2069223954833117e-07,1.0004830409856250e-06,2.3858832889549884e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825099e-12,-1.1978281413433607e-12,-1.2976004784276647e-12,-7.4421868045270470e-13,-1.1978281413433605e-12,7.6417282362825115e-12,-1.2976004784276645e-12,-7.4421868045270500e-13,-1.2976004784276657e-12,-1.2976004784276655e-12,7.8824389596617881e-12,-1.7472744699475667e-12,-7.4421868045270510e-13,-7.4421868045270500e-13,-1.7472744699475671e-12,6.7230549785248781e-12,1.2179391467375303e-07,1.3597276081115721e-07,6.6889948747108521e-07,4.5778830532859923e-06,4.5975460203271623e-06,5.6188055355504805e-06
1.3985560244319877e+03,3.0129549664597270e-04,2.0625717871996165e-04,2.0459630270777302e-04,2.0330817554042429e-04,2.0625717871996165e-04,3.0129549664597270e-04,2.0459630270777302e-04,2.0330817554042429e-04,2.0459630270777302e-04,2.0459630270777302e-04,2.9796581276191492e-04,2.0167617466612295e-04,2.0330817554042429e-04,2.0330817554042429e-04,2.0167617466612295e-04,2.8793764698435385e-03,2.1977981533356122e-06,8.8524640254835281e-07,9.0733637560189071e-07,8.1690937600442859e-07,8.8524640254835281e-07,2.1977981533356122e-06,9.0733637560189071e-07,8.1690937600442859e-07,9.0733637560189071e-07,9.0733637560189071e-07,2.2004504983137467e-06,9.9672619563636227e-07,8.1690937600442806e-07,8.1690937600442806e-07,9.9672619563636227e-07,2.3821461888938009e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825099e-12,-1.1978281413433605e-12,-1.2976004784276647e-12,-7.4421868045270470e-13,-1.1978281413433607e-12,7.6417282362825147e-12,-1.2976004784276641e-12,-7.4421868045270500e-13,-1.2976004784276657e-12,-1.2976004784276663e-12,7.8824389596617913e-12,-1.7472744699475669e-12,-7.4421868045270490e-13,-7.4421868045270470e-13,-1.7472744699475669e-12,6.7230549785248765e-12,1.2327578413655715e-07,1.3817827021719429e-07,6.8742899135352826e-07,4.7653926882720796e-06,4.7854515659372298e-06,5.8285188854252774e-06
1.4560620015618531e+03,3.1070011091532441e-04,2.1446754388145615e-04,2.1270734136461721e-04,2.1134225424917591e-04,2.1446754388145615e-04,3.1070011091532441e-04,2.1270734136461721e-04,2.1134225424917591e-04,2.1270734136461721e-04,2.1270734136461721e-04,3.0717111662821193e-04,2.0961325785412560e-04,2.1134225424917591e-04,2.1134225424917591e-04,2.0961325785412560e-04,2.8872897960429242e-03,2.1936067110802927e-06,8.8142113222871715e-07,9.0353777942077594e-07,8.1313150474247428e-07,8.8142113222871715e-07,2.1936067110802927e-06,9.0353777942077594e-07,8.1313150474247428e-07,9.0353777942077594e-07,9.0353777942077594e-07,2.1963124215021056e-06,9.9297484946869360e-07,8.1313150474247439e-07,8.1313150474247439e-07,9.9297484946869360e-07,2.3784149426654758e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825099e-12,-1.1978281413433609e-12,-1.2976004784276647e-12,-7.4421868045270500e-13,-1.1978281413433611e-12,7.6417282362825083e-12,-1.2976004784276651e-12,-7.4421868045270490e-13,-1.2976004784276651e-12,-1.2976004784276645e-12,7.8824389596617833e-12,-1.7472744699475669e-12,-7.4421868045270480e-13,-7.4421868045270470e-13,-1.7472744699475669e-12,6.7230549785248781e-12,1.2484489816078631e-07,1.4050204434637924e-07,7.0593496947565473e-07,4.9605556520905199e-06,4.9809926863220565e-06,6.0464498187480304e-06
1.5159325156483283e+03,3.2048662555726753e-04,2.2299922444915215e-04,2.2113384408309645e-04,2.1968726923070071e-04,2.2299922444915215e-04,3.2048662555726753e-04,2.2113384408309645e-04,2.1968726923070071e-04,2.2113384408309645e-04,2.2113384408309645e-04,3.1674656390169977e-04,2.1785561196645029e-04,2.1968726923070071e-04,2.1968726923070071e-04,2.1785561196645029e-04,2.8955083187546635e-03,2.1894002690970617e-06,8.7759998342116650e-07,8.9974382927395174e-07,8.0935868626451249e-07,8.7759998342116650e-07,2.1894002690970617e-06,8.9974382927395174e-07,8.0935868626451249e-07,8.9974382927395174e-07,8.9974382927395174e-07,2.1921603950902865e-06,9.8922907219004136e-07,8.0935868626451249e-07,8.0935868626451249e-07,9.8922907219004136e-07,2.3746896239142794e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825083e-12,-1.1978281413433605e-12,-1.2976004784276649e-12,-7.4421868045270500e-13,-1.1978281413433609e-12,7.6417282362825083e-12,-1.2976004784276647e-12,-7.4421868045270490e-13,-1.2976004784276653e-12,-1.2976004784276647e-12,7.8824389596617865e-12,-1.7472744699475669e-12,-7.4421868045270510e-13,-7.4421868045270490e-13,-1.7472744699475671e-12,6.7230549785248765e-12,1.2649382654045681e-07,1.4293590430931650e-07,7.2439789060683597e-07,5.1636798477114353e-06,5.1844746081827409e-06,6.2729710553874308e-06
1.5782647919764756e+03,3.3067444217720586e-04,2.3186446532771717e-04,2.2988771828056089e-04,2.2835486721760340e-04,2.3186446532771717e-04,3.3067444217720586e-04,2.2988771828056089e-04,2.2835486721760340e-04,2.2988771828056089e-04,2.2988771828056089e-04,3.2671087675502770e-04,2.2641456086069887e-04,2.2835486721760340e-04,2.2835486721760340e-04,2.2641456086069887e-04,2.9040434735873965e-03,2.1851797681751780e-06,8.7378302849648355e-07,8.9595460719071789e-07,8.0559101004711702e-07,8.7378302849648355e-07,2.1851797681751780e-06,8.9595460719071789e-07,8.0559101004711702e-07,8.9595460719071789e-07,8.9595460719071789e-07,2.1879953792526601e-06,9.8548896247908915e-07,8.0559101004711691e-07,8.0559101004711691e-07,9.8548896247908915e-07,2.3709703349877476e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825083e-12,-1.1978281413433609e-12,-1.2976004784276649e-12,-7.4421868045270460e-13,-1.1978281413433607e-12,7.6417282362825083e-12,-1.2976004784276645e-12,-7.4421868045270500e-13,-1.2976004784276649e-12,-1.2976004784276647e-12,7.8824389596617865e-12,-1.7472744699475669e-12,-7.4421868045270490e-13,-7.4421868045270500e-13,-1.7472744699475671e-12,6.7230549785248765e-12,1.2823176528745469e-07,1.4548852824222405e-07,7.4280889019896091e-07,5.3750904974342892e-06,5.3962200956440168e-06,6.5084756061608434e-06
1.6431600535510916e+03,3.4127343077323052e-04,2.4107595815246627e-04,2.3898129925097039e-04,2.3735710829118361e-04,2.4107595815246627e-04,3.4127343077323052e-04,2.3898129925097039e-04,2.3735710829118361e-04,2.3898129925097039e-04,2.3898129925097039e-04,3.3707320768242396e-04,2.3530182401148222e-04,2.3735710829118361e-04,2.3735710829118361e-04,2.3530182401148222e-04,2.9129071082973457e-03,2.1809446734447333e-06,8.6997035334148807e-07,8.9217020881498094e-07,8.0182857925491394e-07,8.6997035334148807e-07,2.1809446734447333e-06,8.9217020881498094e-07,8.0182857925491394e-07,8.9217020881498094e-07,8.9217020881498094e-07,2.1838168587058162e-06,9.8175463277796697e-07,8.0182857925491394e-07,8.0182857925491394e-07,9.8175463277796697e-07,2.3672571917698975e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825083e-12,-1.1978281413433607e-12,-1.2976004784276649e-12,-7.4421868045270480e-13,-1.1978281413433611e-12,7.6417282362825083e-12,-1.2976004784276647e-12,-7.4421868045270490e-13,-1.2976004784276653e-12,-1.2976004784276649e-12,7.8824389596617849e-12,-1.7472744699475667e-12,-7.4421868045270500e-13,-7.4421868045270490e-13,-1.7472744699475669e-12,6.7230549785248773e-12,1.3005514284544817e-07,1.4815520308036920e-07,7.6115693063052513e-07,5.5951218797064173e-06,5.6165607945812311e-06,6.7533699984040917e-06
1.7107236854753774e+03,3.5229915127256152e-04,2.5064685705786488e-04,2.4842736487898273e-04,2.4670647978587403e-04,2.5064685705786488e-04,3.5229915127256152e-04,2.4842736487898273e-04,2.4670647978587403e-04,2.4842736487898273e-04,2.4842736487898273e-04,3.4784835889648929e-04,2.4452952944864059e-04,2.4670647978587403e-04,2.4670647978587403e-04,2.4452952944864059e-04,2.9221114975997867e-03,2.1766954830375863e-06,8.6616205283195603e-07,8.8839073888032601e-07,7.9807150621716740e-07,8.6616205283195603e-07,2.1766954830375863e-06,8.8839073888032601e-07,7.9807150621716740e-07,8.8839073888032601e-07,8.8839073888032601e-07,2.1796253513740438e-06,9.7802620476986186e-07,7.9807150621716719e-07,7.9807150621716719e-07,9.7802620476986186e-07,2.3635503191351839e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825099e-12,-1.1978281413433609e-12,-1.2976004784276645e-12,-7.4421868045270500e-13,-1.1978281413433605e-12,7.6417282362825083e-12,-1.2976004784276647e-12,-7.4421868045270470e-13,-1.2976004784276647e-12,-1.2976004784276647e-12,7.8824389596617849e-12,-1.7472744699475673e-12,-7.4421868045270500e-13,-7.4421868045270480e-13,-1.7472744699475673e-12,6.7230549785248773e-12,1.3196747195354810e-07,1.5093825291376018e-07,7.7943903516254694e-07,5.8241247837035825e-06,5.8458450198680681e-06,7.0080759978929692e-06
1.7810654060885513e+03,3.6376575356967384e-04,2.6059079401300714e-04,2.5823914994091619e-04,2.5641590979572185e-04,2.6059079401300714e-04,3.6376575356967384e-04,2.5823914994091619e-04,2.5641590979572185e-04,2.5823914994091619e-04,2.5823914994091619e-04,3.5904968026697709e-04,2.5411022631510190e-04,2.5641590979572185e-04,2.5641590979572185e-04,2.5411022631510190e-04,2.9316693576733571e-03,2.1724325501417627e-06,8.6235821029622480e-07,8.8461629076270381e-07,7.9431989204961010e-07,8.6235821029622480e-07,2.1724325501417627e-06,8.8461629076270381e-07,7.9431989204961010e-07,8.8461629076270381e-07,8.8461629076270381e-07,2.1754212306221704e-06,9.7430378908884869e-07,7.9431989204961020e-07,7.9431989204961020e-07,9.7430378908884869e-07,2.3598498307016926e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825083e-12,-1.1978281413433609e-12,-1.2976004784276647e-12,-7.4421868045270500e-13,-1.1978281413433609e-12,7.6417282362825083e-12,-1.2976004784276645e-12,-7.4421868045270520e-13,-1.2976004784276649e-12,-1.2976004784276647e-12,7.8824389596617865e-12,-1.7472744699475667e-12,-7.4421868045270500e-13,-7.4421868045270500e-13,-1.7472744699475669e-12,6.7230549785248781e-12,1.3396942860278003e-07,1.5383684279913984e-07,7.9765490400671305e-07,6.0624636260394048e-06,6.0844347295276878e-06,7.2730335949974094e-06
1.8542994451403069e+03,3.7568467182423268e-04,2.7092189452492481e-04,2.6843036070598483e-04,2.6649878092969130e-04,2.7092189452492481e-04,3.7568467182423268e-04,2.6843036070598483e-04,2.6649878092969130e-04,2.6843036070598483e-04,2.6843036070598483e-04,3.7068776138078310e-04,2.6405689761541194e-04,2.6649878092969130e-04,2.6649878092969130e-04,2.6405689761541194e-04,2.9415938610657800e-03,2.1681558836942905e-06,8.5855890955571232e-07,8.8084695848532953e-07,7.9057383863149172e-07,8.5855890955571232e-07,2.1681558836942905e-06,8.8084695848532953e-07,7.9057383863149172e-07,8.8084695848532953e-07,8.8084695848532953e-07,2.1712045258774536e-06,9.7058749726017372e-07,7.9057383863149161e-07,7.9057383863149161e-07,9.7058749726017372e-07,2.3561558407158245e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825083e-12,-1.1978281413433611e-12,-1.2976004784276643e-12,-7.4421868045270500e-13,-1.1978281413433607e-12,7.6417282362825099e-12,-1.2976004784276647e-12,-7.4421868045270460e-13,-1.2976004784276647e-12,-1.2976004784276651e-12,7.8824389596617817e-12,-1.7472744699475669e-12,-7.4421868045270510e-13,-7.4421868045270490e-13,-1.7472744699475671e-12,6.7230549785248773e-12,1.3605738590310283e-07,1.5684545780742621e-07,8.1580637021231390e-07,6.3105162119152272e-06,6.3327052936227505e-06,7.5486994890908455e-06
1.9305447292914844e+03,3.8807591375932221e-04,2.8165479476692447e-04,2.7901519088012163e-04,2.7696894534683531e-04,2.8165479476692447e-04,3.8807591375932221e-04,2.7901519088012163e-04,2.7696894534683531e-04,2.7901519088012163e-04,2.7901519088012163e-04,3.8278171843270564e-04,2.7438297417391037e-04,2.7696894534683531e-04,2.7696894534683531e-04,2.7438297417391037e-04,2.9518986530976429e-03,2.1638670218461180e-06,8.5476424194202731e-07,8.7708284367824549e-07,7.8683345552022016e-07,8.5476424194202731e-07,2.1638670218461180e-06,8.7708284367824549e-07,7.8683345552022016e-07,8.7708284367824549e-07,8.7708284367824549e-07,2.1669767959796918e-06,9.6687744855618634e-07,7.8683345552022026e-07,7.8683345552022026e-07,9.6687744855618634e-07,2.3524684708318415e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825083e-12,-1.1978281413433605e-12,-1.2976004784276647e-12,-7.4421868045270500e-13,-1.1978281413433611e-12,7.6417282362825066e-12,-1.2976004784276647e-12,-7.4421868045270510e-13,-1.2976004784276645e-12,-1.2976004784276643e-12,7.8824389596617881e-12,-1.7472744699475671e-12,-7.4421868045270500e-13,-7.4421868045270490e-13,-1.7472744699475669e-12,6.7230549785248789e-12,1.3823845998644633e-07,1.5996941326899735e-07,8.3390482506506569e-07,6.5686809740510330e-06,6.5910530529119816e-06,7.8355491562734305e-06
