omega,re_0,im_0,re_1,im_1,re_2,im_2
16337.28436360253,3.478636978059407e-07,5.5025600771715574e-05,4.049484237322032e-07,5.5011804488287496e-05,2.823410266000553e-06,6.138204745663925e-05
17009.04258033824,3.5382448190584994e-07,5.72815887206987e-05,4.1120014955563126e-07,5.7266425440634e-05,2.9125622357845416e-06,6.384500855718734e-05
17708.422223726546,3.598716758789604e-07,5.963019923718239e-05,4.1753357592642085e-07,5.9613627765822656e-05,3.0052992147114147e-06,6.640678392680609e-05
18436.55903456127,3.660073343434937e-07,6.207526010908318e-05,4.239510474671955e-07,6.205723679373107e-05,3.1017519249346735e-06,6.90713496287338e-05
19194.635453148407,3.722294544916536e-07,6.462073294195745e-05,4.304507632652993e-07,6.460121170709222e-05,3.2020537334609223e-06,7.18428173477511e-05
19983.88253950173,3.7853832351523723e-07,6.727074588971944e-05,4.3703323915365055e-07,6.724967811185567e-05,3.306342973783838e-06,7.472546716137764e-05
20805.581972493168,3.8493244895379307e-07,7.002959044493847e-05,4.4369717724700356e-07,7.000692509557818e-05,3.4147622735012107e-06,7.772374408818185e-05
21661.068131204353,3.9141367419671284e-07,7.290175304222746e-05,4.5044458511662755e-07,7.287743619008026e-05,3.5274583526057596e-06,8.08422929120502e-05
22551.7302618597,3.9797928369760047e-07,7.589188594796038e-05,4.572728174427467e-07,7.586586089570804e-05,3.6445811171444295e-06,8.408592549495295e-05
23479.014733859363,4.0462971639580475e-07,7.900483751649991e-05,4.6418244006167033e-07,7.897704465863947e-05,3.7662862807679307e-06,8.745965110856891e-05
24444.42738857616,4.1136306620620366e-07,8.224566017635627e-05,4.7117154237582136e-07,8.221603675574058e-05,3.892732373016942e-06,9.096868671512278e-05
25449.53598473054,4.181792214609567e-07,8.561959497776761e-05,4.78240144521086e-07,8.558807537881321e-05,4.02408512199634e-06,9.461843501588755e-05
26495.97274431474,4.250746773745118e-07,8.913211658825568e-05,4.853845462673213e-07,8.909863165010212e-05,4.160510368785014e-06,9.84145434021234e-05
27585.437003200535,4.3205446108653224e-07,9.278895656451806e-05,4.926098679935772e-07,9.27534335826389e-05,4.302183687626855e-06,0.00010236291327035441
